,key,source,famer_model_list,famer_model_no_list,famer_mpn_list,famer_ean_list,famer_product_name,famer_digital_zoom,famer_optical_zoom,famer_width,famer_height,famer_weight,famer_sensor,famer_brand_list
9087,5f3ba61f3fd5b671b22010b1,www.gosale.com,dmczs3,3,dmc-zs3 black,"0037988989010\,00037988988372\,037988988372",panasoniclumixdmczs3,/,,/,/,907.184,/,panasonic
9088,5f3ba61f3fd5b671b22010bb,www.gosale.com,sd890is,890,2566b001,"0013803090901\,00013803090901\,013803090901",canonpowershotsd890is,/,,/,/,453.592,/,canon
9089,5f3ba61f3fd5b671b22010c8,www.gosale.com,g10,10,,"0013803100075\,00013803100075\,013803100075",canonpowershotg10,/,,/,/,907.184,/,canon
9090,5f3ba61f3fd5b671b22010ca,www.gosale.com,fx100k,100,dmc-fx100k,"0037988986842\,00037988986842\,037988986842",panasoniclumixfx100k,/,,/,/,453.592,/,panasonic
10792,5f3ba61f3fd5b671b2200d38,www.gosale.com,aw100,100,,"0018208262939\,018208924783",nikoncoolpixaw100,/,,/,/,,/,nikon
10793,5f3ba61f3fd5b671b2200d42,www.gosale.com,d800e,800,,"0018208254989\,018208254989",nikond800e,/,,/,/,,/,nikon
10794,5f3ba61f3fd5b671b2200d46,www.gosale.com,s2940,2940,,"0608938988225\,608938988225",fujifilmfinepixs2940,/,,/,/,,/,fujifilm
10795,5f3ba61f3fd5b671b2200d4d,www.gosale.com,sx1,1,,"0013803101218\,00013803101218\,013803101218",canonpowershotsx1,/,20.0,/,/,,/,canon
10796,5f3ba61f3fd5b671b2200d55,www.gosale.com,dmcgh3,3,dmcgh3,"0617529207300\,617529207300",panasoniclumixdmcgh3,/,,/,/,,/,panasonic
10798,5f3ba61f3fd5b671b2200d5f,www.gosale.com,slta57,57,slta57,"0027242847552\,027242847552",sonyalphaslta57,/,,/,/,,/,sony
10799,5f3ba61f3fd5b671b2200d64,www.gosale.com,epm2,2,v206021wu000,"0050332184367\,050332184367",olympusepm2,/,,/,/,,/,olympus
10800,5f3ba61f3fd5b671b2200d67,www.gosale.com,gx7,7,dmc-gx7sbody,"0885170153752\,885170153752",panasoniclumixgx7,/,,/,/,,/,panasonic
10803,5f3ba61f3fd5b671b2200dba,www.gosale.com,p310,310,,"0018208263202\,018208263202",nikoncoolpixp310,/,,/,/,,/,nikon
10804,5f3ba61f3fd5b671b2200dbb,www.gosale.com,s8000fd,8000,finepix s8000fd,"0074101437775\,00074101437775\,074101437775",fujifilmfinepixs8000fd,/,,/,/,907.184,/,fujifilm
10806,5f3ba61f3fd5b671b2200dc7,www.gosale.com,wb750,750,,"0044701016229\,044701016229",samsungwb750,/,,/,/,,/,samsung
10807,5f3ba61f3fd5b671b2200dda,www.gosale.com,dscw290,290,dsc-w290/l,"0027242749153\,00027242749153\,027242749153",sonycybershotdscw290,/,5.0,/,/,,/,sony
10808,5f3ba61f3fd5b671b2200dde,www.gosale.com,dmcfz30k,30,dmc-fz30k,"0037988985203\,00037988985203\,037988985203",panasoniclumixdmcfz30k,/,,/,/,1360.7759999999998,/,panasonic
10809,5f3ba61f3fd5b671b2200de1,www.gosale.com,c300,300,8891970,"0041778891971\,00041778891971\,041778891971",kodakeasysharec300,/,,/,/,453.592,/,kodak
10810,5f3ba61f3fd5b671b2200de2,www.gosale.com,dscw650,650,dsc-w650/b,"0027242844254\,027242844254",sonycybershotdscw650,/,,/,/,,/,sony
10811,5f3ba61f3fd5b671b2200de3,www.gosale.com,g11,11,,"0013803116458\,00013803116458\,013803116458",canonpowershotg11,/,5.0,/,/,,/,canon
10812,5f3ba61f3fd5b671b2200dfc,www.gosale.com,sd1400,1400,sd1400is black,"0013803119251\,00013803119251\,013803119251",canonpowershotsd1400,/,4.0,/,/,,/,canon
10813,5f3ba61f3fd5b671b2200e19,www.gosale.com,d800,800,,"0018208254804\,018208254804",nikond800,/,,/,/,,/,nikon
10814,5f3ba61f3fd5b671b2200e3e,www.gosale.com,l105,105,,"0018208262854\,018208262854",nikonl105,/,,/,/,,/,nikon
10819,5f3ba61f3fd5b671b2200e5d,www.gosale.com,fe4000,4000,fe-4000 dark gr,"0050332170889\,00050332170889\,050332170889",olympusfe4000,/,4.0,/,/,,/,olympus
10821,5f3ba61f3fd5b671b2200e73,www.gosale.com,s8200,8200,,"0018208262878\,018208262878",nikoncoolpixs8200,/,,/,/,,/,nikon
10824,5f3ba61f3fd5b671b2200e8c,www.gosale.com,d590,590,225520,"0050332150720\,00050332150720\,050332150720",olympusd590,/,,/,/,680.3879999999999,/,olympus
10827,5f3ba61f3fd5b671b2200ea0,www.gosale.com,s1200pj,1200,,"0018208262786\,018208262786",nikoncoolpixs1200pj,/,,/,/,,/,nikon
10828,5f3ba61f3fd5b671b2200eb3,www.gosale.com,nex6,6,nex6/b,"0027242856776\,027242856776",sonyalphanex6,/,,/,/,,/,sony
10830,5f3ba61f3fd5b671b2200f0c,www.gosale.com,a410,410,0327b001,"0013803055856\,00013803055856\,013803055856",canonpowershota410,/,,/,/,907.184,/,canon
10831,5f3ba61f3fd5b671b2200f0e,www.gosale.com,nex3n,3,nex-3nl/w,"0027242864115\,027242864115",sonyalphanex3n,/,,/,/,,/,sony
10832,5f3ba61f3fd5b671b2200f12,www.gosale.com,inwdic600,600,,"0855712000608\,00855712000608\,855712000608",intovainwdic600,/,,/,/,1360.7759999999998,/,intova
10833,5f3ba61f3fd5b671b2200f16,www.gosale.com,dmcfz70,70,dmc-fz70k,"0885170150737\,885170150737",panasoniclumixdmcfz70,/,,/,/,,/,panasonic
10834,5f3ba61f3fd5b671b2200f23,www.gosale.com,"holga starter kit\,holgastarterkit",,,"00839228008297\,839228008297",lomographicholgastarter,/,,/,/,907.184,/,lomographic
10835,5f3ba61f3fd5b671b2200f41,www.gosale.com,dscwx300,300,dsc-wx300/b,"0027242862333\,027242862333",sonycybershotdscwx300,/,,/,/,,/,sony
10836,5f3ba61f3fd5b671b2200f51,www.gosale.com,50d,50,50d 28-135 is k,"0013803104677\,00013803104677\,013803104677",canoneos50d,/,,/,/,2721.5519999999997,/,canon
10837,5f3ba61f3fd5b671b2200f52,www.gosale.com,ecsh100,100,ec-sh100zbpbus,"0044701015574\,044701015574",samsungecsh100,/,5.0,/,/,,/,samsung
10840,5f3ba61f3fd5b671b2200f64,www.gosale.com,dmczs5,5,dmc-zs5k,"0885170004184\,00885170004184\,885170004184",panasoniclumixdmczs5,/,12.0,/,/,,/,panasonic
10841,5f3ba61f3fd5b671b2200f74,www.gosale.com,d20,20,d20/package,"0012345087806\,012345087806",canonpowershotd20,/,,/,/,,/,canon
10842,5f3ba61f3fd5b671b2200f98,www.gosale.com,elph300,300,elph 300 hs - b,"0013803133585\,013803133585",canonpowershotelph300,/,5.0,/,/,,/,canon
10843,5f3ba61f3fd5b671b2200f9c,www.gosale.com,d50,50,541535258,"0018208252312\,00018208252312\,018208252312",nikond50,/,,/,/,2267.96,/,nikon
10845,5f3ba61f3fd5b671b2200faf,www.gosale.com,dlux4,4,d-lux4 black,"0799429183523\,00799429183523\,799429183523",leicadlux4dlux4,/,10.0,/,/,,/,leica
10846,5f3ba61f3fd5b671b2200fb4,www.gosale.com,"istdl slr\,istdlslr",,,"0027075114388\,00027075114388\,027075114388",pentaxistdlslr,/,,/,/,1814.368,/,pentax
10848,5f3ba61f3fd5b671b2200fc4,www.gosale.com,a470,470,,"0013803090031\,00013803090031\,013803090031",canonpowershota470,/,,/,/,453.592,/,canon
10849,5f3ba61f3fd5b671b2200fcf,www.gosale.com,t10,10,18941,"0027075117037\,00027075117037\,027075117037",pentaxoptiot10,/,,/,/,907.184,/,pentax
10851,5f3ba61f3fd5b671b220100e,www.gosale.com,dscs600,600,dscs600,"0027242678187\,""00027242690431""\,""00027242678187""\,027242678187",sonycybershotdscs600,/,,/,/,453.592,/,sony
10852,5f3ba61f3fd5b671b220102c,www.gosale.com,dmcfx07a,07,dmc-fx07n,"0037988986033\,00037988986033\,037988986033",panasonicdmcfx07a,/,,/,/,907.184,/,panasonic
10853,5f3ba61f3fd5b671b2201038,www.gosale.com,sl300,300,,"0074101014495\,074101014495",fujifilmfinepixsl300,/,,/,/,,/,fujifilm
10854,5f3ba61f3fd5b671b2201057,www.gosale.com,x20,20,x20 silver,"0074101021615\,074101021615",fujifilmx20,/,,/,/,,/,fujifilm
10855,5f3ba61f3fd5b671b220105d,www.gosale.com,f505,505,f505 black w/4g,"0074101011791\,074101011791",fujifilmfinepixf505,/,,/,/,,/,fujifilm
10856,5f3ba61f3fd5b671b220106c,www.gosale.com,epl1,1,e-pl1 black kit,"0050332173231\,050332173231",olympuspenepl1,/,3.0,/,/,,/,olympus
10857,5f3ba61f3fd5b671b220106d,www.gosale.com,sx30,30,sx30is,"0013803127348\,013803127348",canonpowershotsx30,/,35.0,/,/,,/,canon
10862,5f3ba61f3fd5b671b22010ce,www.gosale.com,g9,9,2082b001,"0013803083675\,00013803083675\,013803083675",canonpowershotg9,/,,/,/,1360.7759999999998,/,canon
10864,5f3ba61f3fd5b671b22010eb,www.gosale.com,p5000,5000,,"0018208255658\,00018208255658\,018208255658",nikoncoolpixp5000,/,,/,/,907.184,/,nikon
10866,5f3ba61f3fd5b671b22010f1,www.gosale.com,dmclx3,3,dmc-lx3 black,"0037988988136\,00037988988136\,037988988136",panasonicdmclx3,/,,/,/,907.184,/,panasonic
10868,5f3ba61f3fd5b671b22010f8,www.gosale.com,coolpix7600,7600,coolpix 7600,"0018208255283\,00018208255283\,018208255283",nikoncoolpix7600,/,,/,/,1814.368,/,nikon
10869,5f3ba61f3fd5b671b2201109,www.gosale.com,c1550,1550,c1550blu,"0041778226773\,041778226773",kodakeasysharec1550,/,,/,/,,/,kodak
12557,5f3ba61f3fd5b671b2200d28,www.gosale.com,tg610,610,228075,"0050332177482\,050332177482",olympustoughtg610,/,,/,/,,/,olympus
12558,5f3ba61f3fd5b671b2200d32,www.gosale.com,s6300,6300,,"0018208263011\,018208263011",nikoncoolpixs6300,/,,/,/,,/,nikon
12560,5f3ba61f3fd5b671b2200d5b,www.gosale.com,p80,80,,"0018208261147\,00018208261147\,018208261147",nikoncoolpixp80,/,,/,/,1360.7759999999998,/,nikon
12561,5f3ba61f3fd5b671b2200d61,www.gosale.com,tg2,2,v104120bu000,"0050332185111\,050332185111",olympusstylustg2,/,,/,/,,/,olympus
12563,5f3ba61f3fd5b671b2200d73,www.gosale.com,fe120,120,225705,"0050332156029\,00050332156029\,050332156029",olympusfe120,/,,/,/,453.592,/,olympus
12564,5f3ba61f3fd5b671b2200d74,www.gosale.com,d700,700,d700 body,"0018208254446\,00018208254446\,018208254446",nikond700,/,,/,/,2267.96,/,nikon
12568,5f3ba61f3fd5b671b2200da2,www.gosale.com,z20fd,20,15825376,"0074101484304\,074101484304",fujifilmfinepixz20fd,/,,/,/,,/,fujifilm
12569,5f3ba61f3fd5b671b2200dbc,www.gosale.com,a5000,5000,ilce5000l/b,"0027242874756\,027242874756",sonyalphaa5000,/,,/,/,,/,sony
12570,5f3ba61f3fd5b671b2200dc2,www.gosale.com,birdcam2,2,wsca02,"0858381001044\,858381001044",wingscapesbirdcam2,/,,/,/,,/,wingscapes
12571,5f3ba61f3fd5b671b2200dc9,www.gosale.com,ts20,20,dmc-ts20d,"0885170069893\,885170069893",panasoniclumixts20,/,,/,/,,/,panasonic
12575,5f3ba61f3fd5b671b2200df4,www.gosale.com,p340,340,,"0018208264599\,018208264599",nikoncoolpixp340,/,,/,/,,/,nikon
12579,5f3ba61f3fd5b671b2200e29,www.gosale.com,xs1,1,,"0017236332720\,017236332720",fujifilmxs1,/,,/,/,,/,fujifilm
12582,5f3ba61f3fd5b671b2200e51,www.gosale.com,dsch50,50,dsc-h50/b,"0027242728981\,00027242728981\,027242728981",sonycybershotdsch50,/,,/,/,1360.7759999999998,/,sony
12583,5f3ba61f3fd5b671b2200e61,www.gosale.com,m20,20,18626,"0027075121195\,00027075121195\,027075121195",pentaxoptiom20,/,,/,/,907.184,/,pentax
12584,5f3ba61f3fd5b671b2200e68,www.gosale.com,xp30,30,16138770,"0074101008722\,074101008722",fujifilmfinepixxp30,/,,/,/,,/,fujifilm
12585,5f3ba61f3fd5b671b2200e6b,www.gosale.com,3d,3,finepix real 3d,"0074101004984\,00074101004984\,074101004984",fujifilmfinepixreal3d,/,3.0,/,/,,/,fujifilm
12587,5f3ba61f3fd5b671b2200e92,www.gosale.com,l110,110,l110 black,"0018208261949\,00018208261949\,018208261949",nikoncoolpixl110,/,15.0,/,/,,/,nikon
12589,5f3ba61f3fd5b671b2200ec3,www.gosale.com,a630,630,1288b001,"0013803072419\,00013803072419\,013803072419",canonpowershota630,/,,/,/,453.592,/,canon
12592,5f3ba61f3fd5b671b2200ed7,www.gosale.com,sd1000,1000,1861b001,"0013803077995\,00013803077995\,013803077995",canonpowershotsd1000,/,,/,/,907.184,/,canon
12595,5f3ba61f3fd5b671b2200eea,www.gosale.com,dsch2,2,dsc-h2,"0027242679504\,""00027242693364""\,""00027242679504""\,027242679504",sonycybershotdsch2,/,,/,/,1360.7759999999998,/,sony
12600,5f3ba61f3fd5b671b2200f50,www.gosale.com,"eos rebel xt\,eosrebelxt",,digital rebel x,"0013803049640\,00013803049640\,013803049640",canoneosrebel,/,,/,/,680.3879999999999,/,canon
12603,5f3ba61f3fd5b671b2200f6f,www.gosale.com,ep2,2,262827,"0050332172081\,050332172081",olympuspenep2,/,6.0,/,/,,/,olympus
12604,5f3ba61f3fd5b671b2200f72,www.gosale.com,dmcfp1,1,dmc-fp1k,"0885170000292\,885170000292",panasoniclumixdmcfp1,/,4.0,/,/,,/,panasonic
12606,5f3ba61f3fd5b671b2200f9e,www.gosale.com,a10,10,18903,"0027075116917\,00027075116917\,027075116917",pentaxoptioa10,/,,/,/,907.184,/,pentax
12607,5f3ba61f3fd5b671b2200fa5,www.gosale.com,x10,10,fujifilm x10 di,"0074101011265\,074101011265",fujifilmx10,/,,/,/,,/,fujifilm
12608,5f3ba61f3fd5b671b2200fc3,www.gosale.com,stylus750,750,225875,"0050332158504\,00050332158504\,050332158504",olympusstylus750,/,,/,/,907.184,/,olympus
12609,5f3ba61f3fd5b671b2200fc7,www.gosale.com,dmcfz7,7,dmc-fz7k,"0037988985487\,00037988985487\,037988985487",panasoniclumixdmcfz7,/,,/,/,907.184,/,panasonic
12610,5f3ba61f3fd5b671b2200fce,www.gosale.com,s9,9,,"0018208255542\,00018208255542\,018208255542",nikoncoolpixs9,/,,/,/,907.184,/,nikon
12611,5f3ba61f3fd5b671b2200fd8,www.gosale.com,a550,550,1775b001,"0013803078480\,00013803078480\,013803078480",canonpowershota550,/,,/,/,907.184,/,canon
12613,5f3ba61f3fd5b671b2200fdf,www.gosale.com,p300,300,p300 black,"0018208262465\,018208262465",nikoncoolpixp300,/,4.2,/,/,,/,nikon
12614,5f3ba61f3fd5b671b2200fed,www.gosale.com,p90,90,,"0018208261710\,00018208261710\,018208261710",nikoncoolpixp90,/,24.0,/,/,,/,nikon
12615,5f3ba61f3fd5b671b220100c,www.gosale.com,k50,50,,"0027075233119\,027075233119",pentaxk50,/,,/,/,,/,pentax
12616,5f3ba61f3fd5b671b2201010,www.gosale.com,c330,330,1290840,"0041771290849\,00041771290849\,041771290849",kodakeasysharec330,/,,/,/,907.184,/,kodak
12617,5f3ba61f3fd5b671b2201015,www.gosale.com,dscwx150,150,dscwx150/b,"0027242844124\,027242844124",sonycybershotdscwx150,/,,/,/,,/,sony
12621,5f3ba61f3fd5b671b2201049,www.gosale.com,s120,120,,"0013803228991\,013803228991",canonpowershots120,/,,/,/,,/,canon
12625,5f3ba61f3fd5b671b220106f,www.gosale.com,lp36337,36337,lp36337,"0056035363375\,056035363375",loweprolp36337,/,,/,/,,/,lowepro
12626,5f3ba61f3fd5b671b220108c,www.gosale.com,a530,530,1119b001,"0013803062908\,00013803062908\,013803062908",canonpowershota530,/,,/,/,907.184,/,canon
12627,5f3ba61f3fd5b671b220108d,www.gosale.com,s01,01,,"0018208263493\,018208263493",nikoncoolpixs01,/,,/,/,,/,nikon
12629,5f3ba61f3fd5b671b22010a0,www.gosale.com,sd990,990,sd990 black,"0013803100204\,00013803100204\,013803100204",canonpowershotsd990,/,,/,/,453.592,/,canon
12633,5f3ba61f3fd5b671b22010bf,www.gosale.com,p7800,7800,,"0018208264278\,018208264278",nikoncoolpixp7800,/,,/,/,,/,nikon
12634,5f3ba61f3fd5b671b22010c6,www.gosale.com,"eos rebel xs\,eosrebelxs",,b001cbkjgg,"0013803099249\,00013803099249\,013803099249",canoneosrebel,/,,/,/,1814.368,/,canon
12635,5f3ba61f3fd5b671b22010c7,www.gosale.com,a7r,7,ilce7r/b,"0027242874787\,027242874787",sonyalphaa7r,/,,/,/,,/,sony
12636,5f3ba61f3fd5b671b22010cb,www.gosale.com,dsct70,70,dsct70/b,"0027242713284\,00027242713284\,""027242713284""\,""272427132842""",sonycybershotdsct70,/,,/,/,453.592,/,sony
12637,5f3ba61f3fd5b671b22010d3,www.gosale.com,dscrx10,10,dscrx10/b,"0027242870796\,027242870796",sonydscrx10,/,,/,/,,/,sony
12639,5f3ba61f3fd5b671b22010df,www.gosale.com,p520,520,,"0018208263981\,018208263981",nikoncoolpixp520,/,,/,/,,/,nikon
12641,5f3ba61f3fd5b671b2201100,www.gosale.com,dslra300k,300,b00138mvby,"0027242727038\,00027242727038\,027242727038",sonyalphadslra300k,/,,/,/,1814.368,/,sony
14321,5f3ba61f3fd5b671b2200d36,www.gosale.com,m,,6609b074,"0013803217452\,013803217452",canoneosm,/,,/,/,,/,canon
14322,5f3ba61f3fd5b671b2200d39,www.gosale.com,a3000is,3000,a3000is,"0013803120141\,013803120141",canonpowershota3000is,/,4.0,/,/,,/,canon
14326,5f3ba61f3fd5b671b2200d71,www.gosale.com,hs30exr,30,hs30exr,"0074101012880\,074101012880",fujifilmfinepixhs30exr,/,,/,/,,/,fujifilm
14329,5f3ba61f3fd5b671b2200d81,www.gosale.com,dmcts3,3,dmc-ts3a,"0885170031562\,885170031562",panasoniclumixdmcts3,/,4.6,/,/,,/,panasonic
14330,5f3ba61f3fd5b671b2200d88,www.gosale.com,a1000is,1000,a1000 grey,"0013803100921\,00013803100921\,013803100921",canonpowershota1000is,/,,/,/,907.184,/,canon
14333,5f3ba61f3fd5b671b2200dab,www.gosale.com,a560,560,,"0013803078466\,00013803078466\,013803078466",canonpowershota560,/,,/,/,907.184,/,canon
14336,5f3ba61f3fd5b671b2200db5,www.gosale.com,dmcfx3s,3,dmc-fx3s,"0037988985838\,00037988985838\,037988985838",panasonicdmcfx3s,/,,/,/,907.184,/,panasonic
14337,5f3ba61f3fd5b671b2200db8,www.gosale.com,nex6l,6,nex6l/b2bdl,"0027242279452\,027242279452",sonyalphanex6l,/,,/,/,,/,sony
14338,5f3ba61f3fd5b671b2200dc6,www.gosale.com,l810,810,,"0018208262946\,018208262946",nikoncoolpixl810,/,,/,/,,/,nikon
14339,5f3ba61f3fd5b671b2200dee,www.gosale.com,a2000is,2000,a2000is,"0013803099850\,00013803099850\,013803099850",canonpowershota2000is,/,,/,/,907.184,/,canon
14340,5f3ba61f3fd5b671b2200e07,www.gosale.com,s800c,800,,"0018208263561\,018208263561",nikoncoolpixs800c,/,,/,/,,/,nikon
14342,5f3ba61f3fd5b671b2200e0d,www.gosale.com,dmcg6kk,6,dmc-g6kk,"0885170132184\,885170132184",panasoniclumixdmcg6kk,/,,/,/,,/,panasonic
14343,5f3ba61f3fd5b671b2200e0e,www.gosale.com,d750,750,,"0018208015436\,018208015436",nikond750,/,,/,/,,/,nikon
14345,5f3ba61f3fd5b671b2200e1e,www.gosale.com,elph510,510,5685b001,"0013803140422\,013803140422",canonpowershotelph510,/,12.0,/,/,,/,canon
14346,5f3ba61f3fd5b671b2200e46,www.gosale.com,dscw55,55,dscw55/p,"0027242710207\,00027242710207\,""272427102074""\,""027242710207""",sonycybershotdscw55,/,,/,/,453.592,/,sony
14348,5f3ba61f3fd5b671b2200e57,www.gosale.com,s1000fd,1000,15822776,"0074101481358\,00074101481358\,074101481358",fujifilmfinepixs1000fd,/,,/,/,907.184,/,fujifilm
14351,5f3ba61f3fd5b671b2200e7e,www.gosale.com,ecpl170,170,ec-pl170zfpbus,"0044701015550\,044701015550",samsungecpl170,/,,/,/,,/,samsung
14353,5f3ba61f3fd5b671b2200e81,www.gosale.com,dmcgf3,3,dmc-gf3kk,"0885170051805\,885170051805",panasoniclumixdmcgf3,/,,/,/,,/,panasonic
14354,5f3ba61f3fd5b671b2200e83,www.gosale.com,d545,545,225615,"0050332153394\,00050332153394\,050332153394",olympusd545,/,,/,/,907.184,/,olympus
14356,5f3ba61f3fd5b671b2200ea4,www.gosale.com,dmcgf1,1,dmc-gf1c-k,"0037988263851\,00037988263851\,037988263851",panasoniclumixdmcgf1,/,,/,/,,/,panasonic
14357,5f3ba61f3fd5b671b2200eaf,www.gosale.com,sd400,400,0557b001,"0013803052046\,013803052046",canonpowershotsd400,/,,/,/,226.796,/,canon
14358,5f3ba61f3fd5b671b2200ebd,www.gosale.com,dmcg10,10,dmc-g10k-k,"0085170005307\,885170005303",panasoniclumixdmcg10,/,3.0,/,/,,/,panasonic
14359,5f3ba61f3fd5b671b2200ec9,www.gosale.com,g1,1,5249b001,"0013803143997\,013803143997",canonpowershotg1,/,,/,/,,/,canon
14361,5f3ba61f3fd5b671b2200efe,www.gosale.com,sp590uz,590,sp-590uz,"0050332168497\,00050332168497\,050332168497",olympussp590uz,/,26.0,/,/,,/,olympus
14363,5f3ba61f3fd5b671b2200f0f,www.gosale.com,s8100,8100,s8100 black,"0885833008788\,885833008788",nikoncoolpixs8100,/,10.0,/,/,,/,nikon
14367,5f3ba61f3fd5b671b2200f55,www.gosale.com,sx160,160,6354b001,"0013803157215\,013803157215",canonpowershotsx160,/,,/,/,,/,canon
14368,5f3ba61f3fd5b671b2200f6c,www.gosale.com,sx510,510,,"0013803229059\,013803229059",canonpowershotsx510,/,,/,/,,/,canon
14369,5f3ba61f3fd5b671b2200f6e,www.gosale.com,dmczs9,9,dmc-zs9k,"0885170039407\,885170039407",panasoniclumixdmczs9,/,,/,/,,/,panasonic
14374,5f3ba61f3fd5b671b2200fd9,www.gosale.com,nx300,300,ev-nx300zbfuus,"0887276985619\,887276985619",samsungnx300,/,,/,/,,/,samsung
14375,5f3ba61f3fd5b671b2200fe1,www.gosale.com,s5,5,2077b001,"0013803079616\,00013803079616\,013803079616",canonpowershotproseriess5,/,,/,/,1360.7759999999998,/,canon
14376,5f3ba61f3fd5b671b2200feb,www.gosale.com,dscw530,530,dscw530/b,"0027242808560\,027242808560",sonycybershotdscw530,/,4.0,/,/,,/,sony
14380,5f3ba61f3fd5b671b2201011,www.gosale.com,s1100pj,1100,s1100pj black,"0018208262359\,00018208262359\,018208262359",nikoncoolpixs1100pj,/,5.0,/,/,,/,nikon
14382,5f3ba61f3fd5b671b2201034,www.gosale.com,s51,51,,"00018208255740\,018208255740",nikoncoolpixs51,/,,/,/,907.184,/,nikon
14384,5f3ba61f3fd5b671b2201056,www.gosale.com,xpro1,1,x-pro 1 camera,"0074101013702\,074101013702",fujifilmxpro1,/,,/,/,,/,fujifilm
14385,5f3ba61f3fd5b671b2201060,www.gosale.com,p100,100,p100 black,"0018208262120\,00018208262120\,018208262120",nikoncoolpixp100,/,26.0,/,/,,/,nikon
14387,5f3ba61f3fd5b671b220107b,www.gosale.com,dsch55,55,dsc-h55/b,"0027242778375\,00027242778375\,027242778375",sonycybershotdsch55,/,10.0,/,/,,/,sony
14389,5f3ba61f3fd5b671b2201081,www.gosale.com,nex5k,5,nex5k/b,"0027242797505\,027242797505",sonyalphanex5k,/,3.0,/,/,,/,sony
14392,5f3ba61f3fd5b671b220108b,www.gosale.com,s2,2,b0009gzsso,"0013803051629\,00013803051629\,013803051629",canonpowershots2,/,,/,/,453.592,/,canon
14397,5f3ba61f3fd5b671b22010e3,www.gosale.com,dmcgf5,5,dmc-gf5kk,"0885170087705\,885170087705",panasoniclumixdmcgf5,/,,/,/,,/,panasonic
14398,5f3ba61f3fd5b671b22010e6,www.gosale.com,l24,24,,"0018208262403\,018208262403",nikoncoolpixl24,/,,/,/,,/,nikon
14400,5f3ba61f3fd5b671b2201101,www.gosale.com,dmcgm1ks,1,dmc-gm1ks,"0885170171091\,885170171091",panasoniclumixdmcgm1ks,/,,/,/,,/,panasonic
16050,5f3ba61f3fd5b671b2200d59,www.gosale.com,sx100is,100.0,2420b001,"0013803087758\,00013803087758\,013803087758",canonpowershotsx100is,/,,/,/,907.184,/,canon
16051,5f3ba61f3fd5b671b2200d6c,www.gosale.com,dmclx2s,2.0,dmc-lx2s,"0037988985814\,00037988985814\,037988985814",panasonicdmclx2s,/,,/,/,907.184,/,panasonic
16053,5f3ba61f3fd5b671b2200d7f,www.gosale.com,t20,20.0,19181,"0027075121751\,00027075121751\,027075121751",pentaxoptiot20,/,,/,/,907.184,/,pentax
16054,5f3ba61f3fd5b671b2200d90,www.gosale.com,stylus830,830.0,stylus 830 silv,"0050332161610\,00050332161610\,050332161610",olympusstylus830,/,,/,/,907.184,/,olympus
16055,5f3ba61f3fd5b671b2200d94,www.gosale.com,exfh25,25.0,fh25 black,"0079767493264\,079767493264",casioexilimexfh25,/,20.0,/,/,,/,casio
16056,5f3ba61f3fd5b671b2200d9e,www.gosale.com,dmcfs5k,5.0,dmc-fs5p-k,"0037988987238\,00037988987238\,037988987238",panasoniclumixdmcfs5k,/,,/,/,907.184,/,panasonic
16057,5f3ba61f3fd5b671b2200dad,www.gosale.com,dsch10,10.0,dsch10/b,"0027242728929\,00027242728929\,027242728929",sonycybershotdsch10,/,,/,/,907.184,/,sony
16058,5f3ba61f3fd5b671b2200dbf,www.gosale.com,dmcfx50k,50.0,dmc-fx50k,"0037988985906\,00037988985906\,037988985906",panasonicdmcfx50k,/,,/,/,907.184,/,panasonic
16065,5f3ba61f3fd5b671b2200e03,www.gosale.com,s8100fd,8100.0,15823706,"0074101481105\,00074101481105\,074101481105",fujifilmfinepixs8100fd,/,,/,/,907.184,/,fujifilm
16066,5f3ba61f3fd5b671b2200e1c,www.gosale.com,wb150f,150.0,ec-wb150fbpwus,"0044701016410\,044701016410",samsungwb150f,/,,/,/,,/,samsung
16067,5f3ba61f3fd5b671b2200e1d,www.gosale.com,dscwx50,50.0,dscwx50/b,"0027242842755\,027242842755",sonycybershotdscwx50,/,,/,/,,/,sony
16069,5f3ba61f3fd5b671b2200e4e,www.gosale.com,dcrdvd610,610.0,dcr-dvd610,"0027242727700\,00027242727700\,""027242727700""\,""272427277000""",sonydcrdvd610,/,,/,/,1360.7759999999998,/,sony
16071,5f3ba61f3fd5b671b2200e56,www.gosale.com,dschx20v,20.0,dschx20v/b,"0027242846227\,027242846227",sonycybershotdschx20v,/,,/,/,,/,sony
16072,5f3ba61f3fd5b671b2200e58,www.gosale.com,s100,100.0,,"0018208262809\,018208262809",nikoncoolpixs100,/,,/,/,,/,nikon
16075,5f3ba61f3fd5b671b2200ead,www.gosale.com,d40x,40.0,,"0018208094219\,00018208094219\,018208094219",nikond40x,/,,/,/,1814.368,/,nikon
16076,5f3ba61f3fd5b671b2200eb2,www.gosale.com,dsct77,77.0,t77 black,"0027242736030\,027242736030",sonycybershotdsct77,/,,/,/,453.592,/,sony
16077,5f3ba61f3fd5b671b2200ebc,www.gosale.com,dscwx9,9.0,dscwx9/b,"0027242808652\,027242808652",sonycybershotdscwx9,/,,/,/,,/,sony
16078,5f3ba61f3fd5b671b2200ec6,www.gosale.com,dmcgh4,4.0,dmc-gh4kbody,"0885170185647\,885170185647",panasoniclumixdmcgh4,/,,/,/,,/,panasonic
