key,row_key,source,famer_model_list,famer_model_no_list,famer_mpn_list,famer_ean_list,famer_product_name,famer_digital_zoom,famer_optical_zoom,famer_width,famer_height,famer_weight,famer_sensor,famer_brand_list
5f3ba6213fd5b671b2204ee8,415,www.priceme.co.nz,x100,100,/,/,fujifilmfinepixx100,/,/,/,/,/,/,fujifilm
5f3ba6213fd5b671b2204eed,416,www.priceme.co.nz,slta99,99,/,/,sonyalphaslta99,/,/,/,/,/,/,sony
5f3ba6213fd5b671b2204ef1,417,www.priceme.co.nz,typ107,107,/,/,leicaxvariotyp107,/,/,/,/,/,/,leica
5f3ba6213fd5b671b2204ef5,418,www.priceme.co.nz,xe2,2,/,/,fujifilmxe2,/,/,/,/,/,/,fujifilm
5f3ba6213fd5b671b2204efe,419,www.priceme.co.nz,s800c,800,/,/,nikoncoolpixs800c,/,/,/,/,/,/,nikon
5f3ba6213fd5b671b2204f04,420,www.priceme.co.nz,d3200,3200,/,/,nikond3200,/,/,/,/,/,/,nikon
5f3ba6213fd5b671b2204f06,421,www.priceme.co.nz,av150,150,/,/,fujifilmfinepixav150,/,/,/,/,/,/,fujifilm
5f3ba6213fd5b671b2204f0f,422,www.priceme.co.nz,a3200,3200,/,/,canonpowershota3200,/,/,/,/,/,/,canon
5f3ba6213fd5b671b2204f23,423,www.priceme.co.nz,hx400v,400,/,/,sonycybershothx400v,/,/,/,/,/,/,sony
5f3ba6213fd5b671b2204f28,424,www.priceme.co.nz,epl5,5,/,/,olympuspenepl5,/,/,/,/,/,/,olympus
5f3ba6213fd5b671b2204f2e,425,www.priceme.co.nz,kr,,/,/,pentaxkr,/,/,/,/,/,/,pentax
5f3ba6213fd5b671b2204f3a,426,www.priceme.co.nz,dmcgh3,3,/,/,panasoniclumixdmcgh3,/,/,/,/,/,/,panasonic
5f3ba6213fd5b671b2204f3f,427,www.priceme.co.nz,nex5r,5,/,/,sonyalphanex5r,/,/,/,/,/,/,sony
5f3ba6213fd5b671b2204f41,428,www.priceme.co.nz,sh50,50,/,/,olympusstylussh50,/,/,/,/,/,/,olympus
5f3ba6213fd5b671b2204f45,429,www.priceme.co.nz,xe2,2,/,/,fujifilmxe2,/,/,/,/,/,/,fujifilm
5f3ba6213fd5b671b2204f49,430,www.priceme.co.nz,em10,10,/,/,olympusomdem10,/,/,/,/,/,/,olympus
5f3ba6213fd5b671b2204f4e,431,www.priceme.co.nz,1200d,1200,/,/,canoneos1200d,/,/,/,/,/,/,canon
5f3ba6213fd5b671b2204f61,432,www.priceme.co.nz,f1,1,/,/,samsungmininxf1,/,/,/,/,/,/,samsung
5f3ba6213fd5b671b2204f64,433,www.priceme.co.nz,d800,800,/,/,nikond800,/,/,/,/,/,/,nikon
5f3ba6213fd5b671b2204f80,434,www.priceme.co.nz,kx,,/,/,pentaxkx,/,/,/,/,/,/,pentax
5f3ba6213fd5b671b2204f8b,435,www.priceme.co.nz,m,,/,/,leicammonochrom,/,/,/,/,/,/,leica
5f3ba6213fd5b671b2204cb0,436,www.priceme.co.nz,nex5t,5,/,/,sonynex5t,/,/,/,/,/,/,sony
5f3ba6213fd5b671b2204cbc,437,www.priceme.co.nz,dmcgf6,6,/,/,panasoniclumixdmcgf6,/,/,/,/,/,/,panasonic
5f3ba6213fd5b671b2204cc0,438,www.priceme.co.nz,g15,15,/,/,canonpowershotg15,/,/,/,/,/,/,canon
5f3ba6213fd5b671b2204ce2,439,www.priceme.co.nz,dschx7v,7,/,/,sonycybershotdschx7v,/,/,/,/,/,/,sony
5f3ba6213fd5b671b2204cf0,440,www.priceme.co.nz,ep2,2,/,/,olympuspenep2,/,/,/,/,/,/,olympus
5f3ba6213fd5b671b2204cfe,441,www.priceme.co.nz,650d,650,/,/,canoneos650d,/,/,/,/,/,/,canon
5f3ba6213fd5b671b2204d03,442,www.priceme.co.nz,jv210,210,/,/,fujifilmfinepixjv210,/,/,/,/,/,/,fujifilm
5f3ba6213fd5b671b2204d0b,443,www.priceme.co.nz,dmcgx1,1,/,/,panasoniclumixdmcgx1,/,/,/,/,/,/,panasonic
5f3ba6213fd5b671b2204d1b,444,www.priceme.co.nz,dmcgx7,7,/,/,panasoniclumixdmcgx7,/,/,/,/,/,/,panasonic
5f3ba6213fd5b671b2204d21,445,www.priceme.co.nz,slta65,65,/,/,sonyalphaslta65,/,/,/,/,/,/,sony
5f3ba6213fd5b671b2204d28,446,www.priceme.co.nz,s70,70,/,/,nikoncoolpixs70,/,/,/,/,/,/,nikon
5f3ba6213fd5b671b2204d3a,447,www.priceme.co.nz,j20,20,/,/,fujifilmfinepixj20,/,/,/,/,/,/,fujifilm
5f3ba6213fd5b671b2204d3b,448,www.priceme.co.nz,wb800f,800,/,/,samsungwb800f,/,/,/,/,/,/,samsung
5f3ba6213fd5b671b2204d3d,449,www.priceme.co.nz,dscw630,630,/,/,sonycybershotdscw630,/,/,/,/,/,/,sony
5f3ba6213fd5b671b2204d4c,450,www.priceme.co.nz,d3100,3100,/,/,nikond3100,/,/,/,/,/,/,nikon
5f3ba6213fd5b671b2204d4f,451,www.priceme.co.nz,q,,/,/,pentaxq,/,/,/,/,/,/,pentax
5f3ba6213fd5b671b2204d56,452,www.priceme.co.nz,ax500,500,/,/,fujifilmfinepixax500,/,/,/,/,/,/,fujifilm
5f3ba6213fd5b671b2204d5e,453,www.priceme.co.nz,s1,1,/,/,nikon1s1,/,/,/,/,/,/,nikon
5f3ba6213fd5b671b2204d61,454,www.priceme.co.nz,d5100,5100,/,/,nikond5100,/,/,/,/,/,/,nikon
5f3ba6213fd5b671b2204d66,455,www.priceme.co.nz,nx10,10,/,/,samsungnx10,/,/,/,/,/,/,samsung
5f3ba6213fd5b671b2204d9d,456,www.priceme.co.nz,p7000,7000,/,/,nikoncoolpixp7000,/,/,/,/,/,/,nikon
5f3ba6213fd5b671b2204da1,457,www.priceme.co.nz,d3300,3300,/,/,nikond3300,/,/,/,/,/,/,nikon
5f3ba6213fd5b671b2204dae,458,www.priceme.co.nz,tg1,1,/,/,olympustoughtg1,/,/,/,/,/,/,olympus
5f3ba6213fd5b671b2204db5,459,www.priceme.co.nz,p7700,7700,/,/,nikoncoolpixp7700,/,/,/,/,/,/,nikon
5f3ba6213fd5b671b2204db9,460,www.priceme.co.nz,dmcgx1,1,/,/,panasoniclumixdmcgx1,/,/,/,/,/,/,panasonic
5f3ba6213fd5b671b2204dbf,461,www.priceme.co.nz,xp150,150,/,/,fujifilmfinepixxp150,/,/,/,/,/,/,fujifilm
5f3ba6213fd5b671b2204dd9,462,www.priceme.co.nz,xt1,1,/,/,fujifilmxt1,/,/,/,/,/,/,fujifilm
5f3ba6213fd5b671b2204df6,463,www.priceme.co.nz,d5200,5200,/,/,nikond5200,/,/,/,/,/,/,nikon
5f3ba6213fd5b671b2204e2e,464,www.priceme.co.nz,wb600,600,/,/,samsungwb600,/,/,/,/,/,/,samsung
5f3ba6213fd5b671b2204e31,465,www.priceme.co.nz,dmctz20,20,/,/,panasoniclumixdmctz20,/,/,/,/,/,/,panasonic
5f3ba6213fd5b671b2204e52,466,www.priceme.co.nz,kx,,/,/,pentaxkx,/,/,/,/,/,/,pentax
5f3ba6213fd5b671b2204e53,467,www.priceme.co.nz,d610,610,/,/,nikond610,/,/,/,/,/,/,nikon
5f3ba6213fd5b671b2204e67,468,www.priceme.co.nz,dmcgf6,6,/,/,panasoniclumixdmcgf6,/,/,/,/,/,/,panasonic
5f3ba6213fd5b671b2204e72,469,www.priceme.co.nz,nex5r,5,/,/,sonyalphanex5r,/,/,/,/,/,/,sony
5f3ba6213fd5b671b2204e7b,470,www.priceme.co.nz,60d,60,/,/,canoneos60d,/,/,/,/,/,/,canon
5f3ba6213fd5b671b2204ead,471,www.priceme.co.nz,d5100,5100,/,/,nikond5100,/,/,/,/,/,/,nikon
5f3ba6213fd5b671b2204eb6,472,www.priceme.co.nz,dsctx9,9,/,/,sonycybershotdsctx9,/,/,/,/,/,/,sony
5f3ba6213fd5b671b2204ebb,473,www.priceme.co.nz,nx300,300,/,/,samsungnx300,/,/,/,/,/,/,samsung
5f3ba6213fd5b671b2204ed1,474,www.priceme.co.nz,tg850,850,/,/,olympusstylustoughtg850,/,/,/,/,/,/,olympus
5f3ba6213fd5b671b2204ed5,475,www.priceme.co.nz,dscw380,380,/,/,sonycybershotdscw380,/,/,/,/,/,/,sony
5f3ba6213fd5b671b2204ee0,476,www.priceme.co.nz,sx230,230,/,/,canonpowershotsx230,/,/,/,/,/,/,canon
5f3ba6213fd5b671b2204ee1,477,www.priceme.co.nz,d3200,3200,/,/,nikond3200,/,/,/,/,/,/,nikon
5f3ba6213fd5b671b2204ee4,478,www.priceme.co.nz,epl6,6,/,/,olympuspenepl6,/,/,/,/,/,/,olympus
5f3ba6213fd5b671b2204ef0,479,www.priceme.co.nz,s9100,9100,/,/,nikoncoolpixs9100,/,/,/,/,/,/,nikon
5f3ba6213fd5b671b2204f02,480,www.priceme.co.nz,p520,520,/,/,nikoncoolpixp520,/,/,/,/,/,/,nikon
5f3ba6213fd5b671b2204f11,481,www.priceme.co.nz,s2700,2700,/,/,nikoncoolpixs2700,/,/,/,/,/,/,nikon
5f3ba6213fd5b671b2204f14,482,www.priceme.co.nz,k5,5-2,/,/,pentaxk5,/,/,/,/,/,/,pentax
5f3ba6213fd5b671b2204f24,483,www.priceme.co.nz,dsctx10,10,/,/,sonycybershotdsctx10,/,/,/,/,/,/,sony
5f3ba6213fd5b671b2204f26,484,www.priceme.co.nz,slta57,57,/,/,sonyalphaslta57,/,/,/,/,/,/,sony
5f3ba6213fd5b671b2204f29,485,www.priceme.co.nz,extr35,35,/,/,casioexilimextr35,/,/,/,/,/,/,casio
5f3ba6213fd5b671b2204f32,486,www.priceme.co.nz,dmcgf3,3,/,/,panasoniclumixdmcgf3,/,/,/,/,/,/,panasonic
5f3ba6213fd5b671b2204f39,487,www.priceme.co.nz,typ220,220,/,/,leicametyp220,/,/,/,/,/,/,leica
5f3ba6213fd5b671b2204f46,488,www.priceme.co.nz,j3,3,/,/,nikon1j3,/,/,/,/,/,/,nikon
5f3ba6213fd5b671b2204f51,489,www.priceme.co.nz,s2950hd,2950,/,/,fujifilmfinepixs2950hd,/,/,/,/,/,/,fujifilm
5f3ba6213fd5b671b2204f56,490,www.priceme.co.nz,ixus135,135,/,/,canonixus135,/,/,/,/,/,/,canon
5f3ba6213fd5b671b2204f5a,491,www.priceme.co.nz,slta58,58,/,/,sonyalphaslta58,/,/,/,/,/,/,sony
5f3ba6213fd5b671b2204f5f,492,www.priceme.co.nz,600d,600,/,/,canoneos600d,/,/,/,/,/,/,canon
5f3ba6213fd5b671b2204f69,493,www.priceme.co.nz,s32,32,/,/,nikoncoolpixs32,/,/,/,/,/,/,nikon
5f3ba6213fd5b671b2204f81,494,www.priceme.co.nz,dmcfs12,12,/,/,panasoniclumixdmcfs12,/,/,/,/,/,/,panasonic
5f3ba6213fd5b671b2204f87,495,www.priceme.co.nz,60d,60,/,/,canoneos60d,/,/,/,/,/,/,canon
5f3ba6213fd5b671b2204cb1,496,www.priceme.co.nz,d3300,3300,/,/,nikond3300,/,/,/,/,/,/,nikon
5f3ba6213fd5b671b2204ccb,497,www.priceme.co.nz,a5000,5000,/,/,sonya5000,/,/,/,/,/,/,sony
5f3ba6213fd5b671b2204ccf,498,www.priceme.co.nz,nex7,7,/,/,sonyalphanex7,/,/,/,/,/,/,sony
5f3ba6213fd5b671b2204cde,499,www.priceme.co.nz,600d,600,/,/,canoneos600d,/,/,/,/,/,/,canon
5f3ba6213fd5b671b2204cf2,500,www.priceme.co.nz,ixus310,310,/,/,canonixus310,/,/,/,/,/,/,canon
5f3ba6213fd5b671b2204cf7,501,www.priceme.co.nz,j15,15,/,/,fujifilmfinepixj15,/,/,/,/,/,/,fujifilm
5f3ba6213fd5b671b2204d10,502,www.priceme.co.nz,dscs930,930,/,/,sonycybershotdscs930,/,/,/,/,/,/,sony
5f3ba6213fd5b671b2204d14,503,www.priceme.co.nz,p310,310,/,/,nikoncoolpixp310,/,/,/,/,/,/,nikon
5f3ba6213fd5b671b2204d15,504,www.priceme.co.nz,ep5,5,/,/,olympuspenep5,/,/,/,/,/,/,olympus
5f3ba6213fd5b671b2204d17,505,www.priceme.co.nz,nex5,5,/,/,sonynex5,/,/,/,/,/,/,sony
5f3ba6213fd5b671b2204d20,506,www.priceme.co.nz,sx30,30,/,/,canonpowershotsx30,/,/,/,/,/,/,canon
5f3ba6213fd5b671b2204d38,507,www.priceme.co.nz,sx160,160,/,/,canonpowershotsx160,/,/,/,/,/,/,canon
5f3ba6213fd5b671b2204d39,508,www.priceme.co.nz,z70,70,/,/,fujifilmfinepixz70,/,/,/,/,/,/,fujifilm
5f3ba6213fd5b671b2204d48,509,www.priceme.co.nz,n100,100,/,/,canonpowershotn100,/,/,/,/,/,/,canon
5f3ba6213fd5b671b2204d53,510,www.priceme.co.nz,sx40,40,/,/,canonpowershotsx40,/,/,/,/,/,/,canon
5f3ba6213fd5b671b2204d59,511,www.priceme.co.nz,70d,70,/,/,canoneos70d,/,/,/,/,/,/,canon
5f3ba6213fd5b671b2204d68,512,www.priceme.co.nz,hs50,50,/,/,fujifilmfinepixhs50,/,/,/,/,/,/,fujifilm
5f3ba6213fd5b671b2204d6f,513,www.priceme.co.nz,nex5,5,/,/,sonynex5,/,/,/,/,/,/,sony
5f3ba6213fd5b671b2204d81,514,www.priceme.co.nz,xpro1,1,/,/,fujifilmxpro1,/,/,/,/,/,/,fujifilm
5f3ba6213fd5b671b2204d93,515,www.priceme.co.nz,ixus265,265,/,/,canonixus265,/,/,/,/,/,/,canon
5f3ba6213fd5b671b2204d94,516,www.priceme.co.nz,d3100,3100,/,/,nikond3100,/,/,/,/,/,/,nikon
5f3ba6213fd5b671b2204db6,517,www.priceme.co.nz,a1200,1200,/,/,canonpowershota1200,/,/,/,/,/,/,canon
5f3ba6213fd5b671b2204dbc,518,www.priceme.co.nz,7d,7-3,/,/,canoneos7d,/,/,/,/,/,/,canon
5f3ba6213fd5b671b2204dd8,519,www.priceme.co.nz,70d,70,/,/,canoneos70d,/,/,/,/,/,/,canon
5f3ba6213fd5b671b2204dda,520,www.priceme.co.nz,d3s,3,/,/,nikond3s,/,/,/,/,/,/,nikon
5f3ba6213fd5b671b2204ddf,521,www.priceme.co.nz,slta57,57,/,/,sonyalphaslta57,/,/,/,/,/,/,sony
5f3ba6213fd5b671b2204de3,522,www.priceme.co.nz,a3400,3400,/,/,canonpowershota3400,/,/,/,/,/,/,canon
5f3ba6213fd5b671b2204df5,523,www.priceme.co.nz,a580,580,/,/,sonyalphaa580,/,/,/,/,/,/,sony
5f3ba6213fd5b671b2204e04,524,www.priceme.co.nz,70d,70,/,/,canoneos70d,/,/,/,/,/,/,canon
5f3ba6213fd5b671b2204e0c,525,www.priceme.co.nz,dmcgf6,6,/,/,panasoniclumixdmcgf6,/,/,/,/,/,/,panasonic
5f3ba6213fd5b671b2204e12,526,www.priceme.co.nz,f40,40,/,/,fujifilmfinepixf40,/,/,/,/,/,/,fujifilm
5f3ba6213fd5b671b2204e23,527,www.priceme.co.nz,t350,350,/,/,fujifilmfinepixt350,/,/,/,/,/,/,fujifilm
5f3ba6213fd5b671b2204e33,528,www.priceme.co.nz,dmcfh2,2,/,/,panasoniclumixdmcfh2,/,/,/,/,/,/,panasonic
5f3ba6213fd5b671b2204e40,529,www.priceme.co.nz,dslra230,230,/,/,sonyalphadslra230,/,/,/,/,/,/,sony
5f3ba6213fd5b671b2204e4d,530,www.priceme.co.nz,dmctz30,30,/,/,panasoniclumixdmctz30,/,/,/,/,/,/,panasonic
5f3ba6213fd5b671b2204e79,531,www.priceme.co.nz,ixus510,510,/,/,canonixus510,/,/,/,/,/,/,canon
5f3ba6213fd5b671b2204e96,532,www.priceme.co.nz,d7100,7100,/,/,nikond7100,/,/,/,/,/,/,nikon
5f3ba6213fd5b671b2204e98,533,www.priceme.co.nz,jx300,300,/,/,fujifilmfinepixjx300,/,/,/,/,/,/,fujifilm
5f3ba6213fd5b671b2204e99,534,www.priceme.co.nz,7d,7,/,/,canoneos7d,/,/,/,/,/,/,canon
5f3ba6213fd5b671b2204ea0,535,www.priceme.co.nz,tz60,60,/,/,panasoniclumixtz60,/,/,/,/,/,/,panasonic
5f3ba6213fd5b671b2204ea2,536,www.priceme.co.nz,j3,3,/,/,nikon1j3,/,/,/,/,/,/,nikon
5f3ba6213fd5b671b2204ea5,537,www.priceme.co.nz,s100,100,/,/,nikoncoolpixs100,/,/,/,/,/,/,nikon
5f3ba6213fd5b671b2204eab,538,www.priceme.co.nz,x2,2,/,/,leicax2,/,/,/,/,/,/,leica
5f3ba6213fd5b671b2204eb0,539,www.priceme.co.nz,a7s,7,/,/,sonyalphaa7s,/,/,/,/,/,/,sony
5f3ba6213fd5b671b2204ec1,540,www.priceme.co.nz,dsch200,200,/,/,sonycybershotdsch200,/,/,/,/,/,/,sony
5f3ba6213fd5b671b2204f00,541,www.priceme.co.nz,d3100,3100,/,/,nikond3100,/,/,/,/,/,/,nikon
5f3ba6213fd5b671b2204f03,542,www.priceme.co.nz,s8200,8200,/,/,fujifilmfinepixs8200,/,/,/,/,/,/,fujifilm
5f3ba6213fd5b671b2204f08,543,www.priceme.co.nz,x10,10,/,/,fujifilmfinepixx10,/,/,/,/,/,/,fujifilm
5f3ba6213fd5b671b2204f10,544,www.priceme.co.nz,hs25,25,/,/,fujifilmfinepixhs25,/,/,/,/,/,/,fujifilm
5f3ba6213fd5b671b2204f1b,545,www.priceme.co.nz,exzr800,800,/,/,casioexilimexzr800,/,/,/,/,/,/,casio
5f3ba6213fd5b671b2204f27,546,www.priceme.co.nz,dschx10v,10,/,/,sonycybershotdschx10v,/,/,/,/,/,/,sony
5f3ba6213fd5b671b2204f2f,547,www.priceme.co.nz,es65,65,/,/,samsunges65,/,/,/,/,/,/,samsung
5f3ba6213fd5b671b2204f43,548,www.priceme.co.nz,600d,600,/,/,canoneos600d,/,/,/,/,/,/,canon
5f3ba6213fd5b671b2204f44,549,www.priceme.co.nz,d3300,3300,/,/,nikond3300,/,/,/,/,/,/,nikon
5f3ba6213fd5b671b2204f4b,550,www.priceme.co.nz,dmcgh1,1,/,/,panasoniclumixdmcgh1,/,/,/,/,/,/,panasonic
5f3ba6213fd5b671b2204f5c,551,www.priceme.co.nz,6d,6,/,/,canoneos6d,/,/,/,/,/,/,canon
5f3ba6213fd5b671b2204f5d,552,www.priceme.co.nz,k3,3,/,/,pentaxk3,/,/,/,/,/,/,pentax
5f3ba6213fd5b671b2204f6c,553,www.priceme.co.nz,550d,550,/,/,canoneos550d,/,/,/,/,/,/,canon
5f3ba6213fd5b671b2204cac,554,www.priceme.co.nz,tg835,835,/,/,olympusstylustoughtg835,/,/,/,/,/,/,olympus
5f3ba6213fd5b671b2204cb8,555,www.priceme.co.nz,a170,170,/,/,fujifilmfinepixa170,/,/,/,/,/,/,fujifilm
5f3ba6213fd5b671b2204cd7,556,www.priceme.co.nz,v1,1,/,/,nikon1v1,/,/,/,/,/,/,nikon
5f3ba6213fd5b671b2204cdb,557,www.priceme.co.nz,d7100,7100,/,/,nikond7100,/,/,/,/,/,/,nikon
5f3ba6213fd5b671b2204ce0,558,www.priceme.co.nz,sx520,520,/,/,canonpowershotsx520,/,/,/,/,/,/,canon
5f3ba6213fd5b671b2204ce3,559,www.priceme.co.nz,dmcgf5,5,/,/,panasoniclumixdmcgf5,/,/,/,/,/,/,panasonic
5f3ba6213fd5b671b2204ce4,560,www.priceme.co.nz,l29,29,/,/,nikoncoolpixl29,/,/,/,/,/,/,nikon
5f3ba6213fd5b671b2204ce8,561,www.priceme.co.nz,ixus220,220,/,/,canonixus220,/,/,/,/,/,/,canon
5f3ba6213fd5b671b2204ce9,562,www.priceme.co.nz,100d,100,/,/,canoneos100d,/,/,/,/,/,/,canon
5f3ba6213fd5b671b2204cea,563,www.priceme.co.nz,1200d,1200,/,/,canoneos1200d,/,/,/,/,/,/,canon
5f3ba6213fd5b671b2204ced,564,www.priceme.co.nz,dscw310,310,/,/,sonycybershotdscw310,/,/,/,/,/,/,sony
5f3ba6213fd5b671b2204cee,565,www.priceme.co.nz,nex7,7,/,/,sonyalphanex7,/,/,/,/,/,/,sony
5f3ba6213fd5b671b2204cf1,566,www.priceme.co.nz,aw1,1,/,/,nikon1aw1,/,/,/,/,/,/,nikon
5f3ba6213fd5b671b2204cf6,567,www.priceme.co.nz,sl300,300,/,/,fujifilmfinepixsl300,/,/,/,/,/,/,fujifilm
5f3ba6213fd5b671b2204d07,568,www.priceme.co.nz,nex6,6,/,/,sonyalphanex6,/,/,/,/,/,/,sony
5f3ba6213fd5b671b2204d26,569,www.priceme.co.nz,d7100,7100,/,/,nikond7100,/,/,/,/,/,/,nikon
5f3ba6213fd5b671b2204d2b,570,www.priceme.co.nz,d3200,3200,/,/,nikond3200,/,/,/,/,/,/,nikon
5f3ba6213fd5b671b2204d2d,571,www.priceme.co.nz,d90,90,/,/,nikond90,/,/,/,/,/,/,nikon
5f3ba6213fd5b671b2204d33,572,www.priceme.co.nz,1200d,1200,/,/,canoneos1200d,/,/,/,/,/,/,canon
5f3ba6213fd5b671b2204d49,573,www.priceme.co.nz,s6800,6800,/,/,nikoncoolpixs6800,/,/,/,/,/,/,nikon
5f3ba6213fd5b671b2204d4e,574,www.priceme.co.nz,vlux4,4,/,/,leicavlux4,/,/,/,/,/,/,leica
5f3ba6213fd5b671b2204d5f,575,www.priceme.co.nz,z90,90,/,/,fujifilmfinepixz90,/,/,/,/,/,/,fujifilm
5f3ba6213fd5b671b2204d70,576,www.priceme.co.nz,d7000,7000,/,/,nikond7000,/,/,/,/,/,/,nikon
5f3ba6213fd5b671b2204d7a,577,www.priceme.co.nz,exzr500,500,/,/,casioexilimexzr500,/,/,/,/,/,/,casio
5f3ba6213fd5b671b2204d82,578,www.priceme.co.nz,d800,800,/,/,nikond800,/,/,/,/,/,/,nikon
5f3ba6213fd5b671b2204d8e,579,www.priceme.co.nz,sx510,510,/,/,canonpowershotsx510,/,/,/,/,/,/,canon
5f3ba6213fd5b671b2204d8f,580,www.priceme.co.nz,pro1,1,/,/,canonpowershotpro1,/,/,/,/,/,/,canon
5f3ba6213fd5b671b2204d9b,581,www.priceme.co.nz,dsctx30,30,/,/,sonycybershotdsctx30,/,/,/,/,/,/,sony
5f3ba6213fd5b671b2204da9,582,www.priceme.co.nz,ixus500,500,/,/,canonixus500,/,/,/,/,/,/,canon
5f3ba6213fd5b671b2204dab,583,www.priceme.co.nz,type006,006,/,/,leicastype006,/,/,/,/,/,/,leica
5f3ba6213fd5b671b2204dc0,584,www.priceme.co.nz,vlux40,40,/,/,leicavlux40,/,/,/,/,/,/,leica
5f3ba6213fd5b671b2204dc5,585,www.priceme.co.nz,d7100,7100,/,/,nikond7100,/,/,/,/,/,/,nikon
5f3ba6213fd5b671b2204dcf,586,www.priceme.co.nz,k500,500,/,/,pentaxk500,/,/,/,/,/,/,pentax
5f3ba6213fd5b671b2204de4,587,www.priceme.co.nz,70d,70,/,/,canoneos70d,/,/,/,/,/,/,canon
5f3ba6213fd5b671b2204de7,588,www.priceme.co.nz,ixus105,105,/,/,canonixus105,/,/,/,/,/,/,canon
5f3ba6213fd5b671b2204df2,589,www.priceme.co.nz,xp20,20,/,/,fujifilmfinepixxp20,/,/,/,/,/,/,fujifilm
5f3ba6213fd5b671b2204e07,590,www.priceme.co.nz,tg3,3,/,/,olympusstylustg3,/,/,/,/,/,/,olympus
5f3ba6213fd5b671b2204e09,591,www.priceme.co.nz,nx30,30,/,/,samsungnx30,/,/,/,/,/,/,samsung
5f3ba6213fd5b671b2204e0f,592,www.priceme.co.nz,1100d,1100,/,/,canoneos1100d,/,/,/,/,/,/,canon
5f3ba6213fd5b671b2204e15,593,www.priceme.co.nz,d3100,3100,/,/,nikond3100,/,/,/,/,/,/,nikon
5f3ba6213fd5b671b2204e18,594,www.priceme.co.nz,epl1,1,/,/,olympuspenepl1,/,/,/,/,/,/,olympus
5f3ba6213fd5b671b2204e1d,595,www.priceme.co.nz,e5,5,/,/,olympuse5,/,/,/,/,/,/,olympus
5f3ba6213fd5b671b2204e2f,596,www.priceme.co.nz,nexf3,3,/,/,sonyalphanexf3,/,/,/,/,/,/,sony
5f3ba6213fd5b671b2204e35,597,www.priceme.co.nz,vlux30,30,/,/,leicavlux30,/,/,/,/,/,/,leica
5f3ba6213fd5b671b2204e3f,598,www.priceme.co.nz,em5,5,/,/,olympusomdem5,/,/,/,/,/,/,olympus
5f3ba6213fd5b671b2204e43,599,www.priceme.co.nz,slta57,57,/,/,sonyalphaslta57,/,/,/,/,/,/,sony
5f3ba6213fd5b671b2204e62,600,www.priceme.co.nz,dmcg6,6,/,/,panasoniclumixdmcg6,/,/,/,/,/,/,panasonic
5f3ba6213fd5b671b2204e6f,601,www.priceme.co.nz,dscrx100,100-2,/,/,sonycybershotdscrx100,/,/,/,/,/,/,sony
5f3ba6213fd5b671b2204e80,602,www.priceme.co.nz,sx260,260,/,/,canonpowershotsx260,/,/,/,/,/,/,canon
5f3ba6213fd5b671b2204e87,603,www.priceme.co.nz,hx60v,60,/,/,sonycybershothx60v,/,/,/,/,/,/,sony
5f3ba6213fd5b671b2204eaf,604,www.priceme.co.nz,exzr400,400,/,/,casioexilimexzr400,/,/,/,/,/,/,casio
5f3ba6213fd5b671b2204ed2,605,www.priceme.co.nz,dmcgx1,1,/,/,panasoniclumixdmcgx1,/,/,/,/,/,/,panasonic
5f3ba6213fd5b671b2204edb,606,www.priceme.co.nz,em10,10,/,/,olympusomdem10,/,/,/,/,/,/,olympus
5f3ba6213fd5b671b2204eea,607,www.priceme.co.nz,epm2,2,/,/,olympuspenepm2,/,/,/,/,/,/,olympus
5f3ba6213fd5b671b2204eec,608,www.priceme.co.nz,ixus132,132,/,/,canonixus132,/,/,/,/,/,/,canon
5f3ba6213fd5b671b2204ef6,609,www.priceme.co.nz,dmcgh4,4,/,/,panasoniclumixdmcgh4,/,/,/,/,/,/,panasonic
5f3ba6213fd5b671b2204efc,610,www.priceme.co.nz,style1,1,/,/,olympusstyle1,/,/,/,/,/,/,olympus
5f3ba6213fd5b671b2204f07,611,www.priceme.co.nz,slta65,65,/,/,sonyalphaslta65,/,/,/,/,/,/,sony
5f3ba6213fd5b671b2204f12,612,www.priceme.co.nz,s1,1,/,/,nikon1s1,/,/,/,/,/,/,nikon
5f3ba6213fd5b671b2204f25,613,www.priceme.co.nz,vg140,140,/,/,olympusvg140,/,/,/,/,/,/,olympus
5f3ba6213fd5b671b2204f2a,614,www.priceme.co.nz,sx220,220,/,/,canonpowershotsx220,/,/,/,/,/,/,canon
5f3ba6213fd5b671b2204f36,615,www.priceme.co.nz,sx150,150,/,/,canonpowershotsx150,/,/,/,/,/,/,canon
5f3ba6213fd5b671b2204f3c,616,www.priceme.co.nz,mx1,1,/,/,pentaxmx1,/,/,/,/,/,/,pentax
5f3ba6213fd5b671b2204f40,617,www.priceme.co.nz,d800e,800,/,/,nikond800e,/,/,/,/,/,/,nikon
5f3ba6213fd5b671b2204f47,618,www.priceme.co.nz,f300,300,/,/,fujifilmfinepixf300,/,/,/,/,/,/,fujifilm
5f3ba6213fd5b671b2204f4a,619,www.priceme.co.nz,s4500,4500,/,/,fujifilmfinepixs4500,/,/,/,/,/,/,fujifilm
5f3ba6213fd5b671b2204f4f,620,www.priceme.co.nz,7d,7,/,/,canoneos7d,/,/,/,/,/,/,canon
5f3ba6213fd5b671b2204f63,621,www.priceme.co.nz,extr10,10,/,/,casioexilimextr10,/,/,/,/,/,/,casio
