,key,row_key,source,famer_model_list,famer_model_no_list,famer_mpn_list,famer_ean_list,famer_product_name,famer_digital_zoom,famer_optical_zoom,famer_width,famer_height,famer_weight,famer_weight,famer_sensor,famer_brand_list
6339,5f3ba6203fd5b671b2202a1a,6340,www.ebay.com,az521,521,,819900010176.0,kodakpixproastrozoomaz521,/,/,,,,,,kodak
6340,5f3ba6203fd5b671b2202a20,6341,www.ebay.com,sp320,320,,,olympussp320,/,/,,,,,,olympus
6341,5f3ba6203fd5b671b2202a23,6342,www.ebay.com,s100,100,5244b001,8714574575605.0,canonpowershots100,/,/,,,,,,canon
6342,5f3ba6203fd5b671b2202a2f,6343,www.ebay.com,tx7,7,,,sonycybershotdsctx7,/,/,,,,,,sony
6343,5f3ba6203fd5b671b2202a4c,6344,www.ebay.com,d7000,7000,25468,84684027270.0,nikond7000,/,/,,,,,,nikon
6344,5f3ba6203fd5b671b2202a55,6345,www.ebay.com,"s500\,1mega",500,cg700402c,44701006107.0,samsungdigimax51mega,/,/,,,,,,samsung
6345,5f3ba6203fd5b671b2202a7a,6346,www.ebay.com,5d,5,0296b124aa,13803056853.0,modifiedcanoneos5d,/,/,,,,,,canon
6346,5f3ba6203fd5b671b2202a87,6347,www.ebay.com,"sl502\,card0044701011965",502,ecsl502zbpbus,44701011965.0,samsungdigitalcamerawithmemorycard0044701011965,/,/,,,,,,samsung
6347,5f3ba6203fd5b671b2202a8c,6348,www.ebay.com,"80 122700\,80122700\,stores1000",80,vtech80-122700orange,3417761227008.0,vtechkidzoomdigitalcamerashootsmoviesstores1000,/,/,,,,,,vtech
6348,5f3ba6203fd5b671b2202a92,6349,www.ebay.com,"vs131\,s131",131,,681066900703.0,vivitarvivicams131,/,/,,,,,,vivitar
6349,5f3ba6203fd5b671b2202ab6,6350,www.ebay.com,l310,310,26331,18208263318.0,nikoncoolpixl310,/,/,,,,,,nikon
6350,5f3ba6203fd5b671b2202ab8,6351,www.ebay.com,"zs30 tz40\,zs30tz40\,tz40",30,dmc-zs30k,885170117457.0,panasoniclumixdmctz40,/,/,,,,,,panasonic
6351,5f3ba6203fd5b671b2202ad1,6352,www.ebay.com,l1,1,dmc-l1,,panasoniclumixdmcl1,/,/,,,,,,panasonic
6352,5f3ba6203fd5b671b2202ad2,6353,www.ebay.com,"ds126191\,xs10",126191,,,canoneosrebelxs10,/,/,,,,,,canon
6353,5f3ba6203fd5b671b2202ad3,6354,www.ebay.com,x2,2,,,leicax2,/,/,12.4,6.9,,,,leica
6354,5f3ba6203fd5b671b2202ae9,6355,www.ebay.com,md81,81,,,kodakmd81,/,/,,,,,,kodak
6355,5f3ba6203fd5b671b2202aee,6356,www.ebay.com,1d,1-2,1dcvspo,13803037050.0,canoneos1d,/,/,15.748,16.256,,,,canon
6356,5f3ba6203fd5b671b2202af7,6357,www.ebay.com,cx6230,6230,8989428,41778566992.0,kodakeasysharecx6230,/,/,,,,,,kodak
6357,5f3ba6203fd5b671b2202af8,6358,www.ebay.com,dv150f,150,ec-dv150fbpbus,616641719586.0,samsungdualviewdv150f,/,/,,,,,,samsung
6358,5f3ba6203fd5b671b2202b09,6359,www.ebay.com,nx1000,1000,ev-nx1000bfwus,,samsungnxseriesnx1000,/,/,,,,,,samsung
6359,5f3ba6203fd5b671b2202b17,6360,www.ebay.com,t77,77,,,brokensonycybershotdsct77,/,/,,,,,,sony
6360,5f3ba6203fd5b671b2202b2c,6361,www.ebay.com,"sd600 ixus60\,sd600ixus60\,sd600",600,1079b001,,canonpowershotdigitalsd600,/,/,,,,,,canon
6361,5f3ba6203fd5b671b2202b45,6362,www.ebay.com,j3,3,j3,18208276387.0,nikon1j3,/,/,,,,,,nikon
6362,5f3ba6203fd5b671b2202b4a,6363,www.ebay.com,j1,1,27528b,,nikon1j1,/,/,,,,,,nikon
6363,5f3ba6203fd5b671b2202b4d,6364,www.ebay.com,7i,7,,,lotof2usedminoltadimage7i,/,/,,,,,,minolta
6364,5f3ba6203fd5b671b2202b57,6365,www.ebay.com,stellar,,,,hasselbladstellaredititon,/,/,,,,,,hasselblad
6365,5f3ba6203fd5b671b2202b76,6366,www.ebay.com,"elph310 ixus230\,elph310ixus230\,5269b",310,5269b001,13803140507.0,canonpowershotelph310hsixus230hs12digitalcamera5269b,/,/,,,,,,canon
6366,5f3ba6203fd5b671b2202b88,6367,www.ebay.com,d5200,5200,1503,,nikond5200,/,/,12.9,9.8,,,,nikon
6367,5f3ba6203fd5b671b2202b9b,6368,www.ebay.com,"gx7k\,gx7",7,dmc-gx7ks,885170153936.0,panasoniclumixdmcgx7,/,/,12.3,7.1,,,,panasonic
6368,5f3ba6203fd5b671b2202ba2,6369,www.ebay.com,t5,5,9126b003,13803237160.0,canoneosrebelt5,/,/,12.96,9.97,,201,,canon
6369,5f3ba6203fd5b671b2202ba3,6370,www.ebay.com,z750,750,exz750dba,,casioexilimzoomexz750,/,/,,,,,,casio
6370,5f3ba6203fd5b671b2202bcb,6371,www.ebay.com,820uz,820,v103050su000,50332183926.0,sp820uz,/,/,,,,,,olympus
6371,5f3ba6203fd5b671b2202bd2,6372,www.ebay.com,gx1,1,dmcgx1kbody,,goodpanasoniclumixdmcgx1,/,/,,,,,,panasonic
6372,5f3ba6203fd5b671b2202bd4,6373,www.ebay.com,wx50,50,dsc-wx50/b,,sonycybershotwx50,/,/,,,,,,sony
6373,5f3ba6203fd5b671b2202c01,6374,www.ebay.com,s2940,2940,600008009,74101008982.0,fujifilmfinepixs2940,/,/,,,,,,fujifilm
6374,5f3ba6203fd5b671b2202c27,6375,www.ebay.com,3n,3,,,sonyalphanex3n,/,/,,,,,,sony
6375,5f3ba6203fd5b671b2202c2f,6376,www.ebay.com,7d,7,canon7d1855is,,canoneos7d,/,/,14.73,11.18,,,,canon
6376,5f3ba6203fd5b671b2202c35,6377,www.ebay.com,"elph100 ixus115\,elph100ixus115\,elph100",100,4926b001aa,8714574565385.0,canonelph100,/,/,,,,,,canon
6377,5f3ba6203fd5b671b2202c46,6378,www.ebay.com,"e m5\,em5\,m5",5,v204045bu000,50332182752.0,olympusomdem5,/,/,,,,,,olympus
6378,5f3ba6203fd5b671b2202c4d,6379,www.ebay.com,d7000,7000,25468,84684027270.0,nikond7000,/,/,,,,,,nikon
6379,5f3ba6203fd5b671b2202c61,6380,www.ebay.com,l26,26,,33078908.0,nikondigitalcoolpixcameral26,/,/,,,,,,nikon
6380,5f3ba6203fd5b671b2202c67,6381,www.ebay.com,r717,717,l2038a#a2l,,hpphotosmartr717,/,/,,,,,,hp
6381,5f3ba6203fd5b671b2202c80,6382,www.ebay.com,ax550,550,,,fujifilmfinepixaseriesax550,/,/,,,,,,fujifilm
6382,5f3ba6203fd5b671b2202c8e,6383,www.ebay.com,wb2200f,2200,ec-wb2200bpbus,,samsungwb2200f,/,/,,,,,,samsung
6383,5f3ba6203fd5b671b2202c93,6384,www.ebay.com,max,,,,svpmaxunderwater,/,/,,,,,,svp
6384,5f3ba6203fd5b671b2202c9f,6385,www.ebay.com,d80,80,254122176,18208254125.0,nikond80,/,/,,,,,,nikon
6385,5f3ba6203fd5b671b2202ca4,6386,www.ebay.com,"7d\,vc7d",7,2181-101,43325996511.0,vc7d,/,/,,,,,,konica minolta
6386,5f3ba6203fd5b671b2202cb0,6387,www.ebay.com,"x e2\,xe2\,e2",2,16405018,,fujifilmxe2,/,/,,,,350,,fujifilm
6387,5f3ba6203fd5b671b2202cb4,6388,www.ebay.com,fe240,240,9373,50332159730.0,olympusfe240,/,/,,,,,,olympus
6388,5f3ba6203fd5b671b2202cbc,6389,www.ebay.com,cd350,350,542081781,27242624221.0,sonycdmavicasmartzoommvccd350,/,/,,,,,,sony
6389,5f3ba6203fd5b671b2202cc5,6390,www.ebay.com,l100,100,ec-l100zsba/us,,samsungdigimaxl100,/,/,,,,,,samsung
6390,5f3ba6203fd5b671b2202cd6,6391,www.ebay.com,z740,740,1090463,41778582558.0,kodakeasysharecameraz740,/,/,,,,,,kodak
6391,5f3ba6203fd5b671b2202ce5,6392,www.ebay.com,"mobius\,1080p",1080,,,mobiusactioncamfullhd1080p,/,/,,,,,,unbranded generic
6392,5f3ba6203fd5b671b2202ceb,6393,www.ebay.com,5n,5,,,sonynex5n,/,/,,,,,,sony
6393,5f3ba6203fd5b671b2202cee,6394,www.ebay.com,s210,210,26103,,nikoncoolpixs210,/,/,,,,,,nikon
6394,5f3ba6203fd5b671b2202d01,6395,www.ebay.com,t1i,1,,720916090505.0,telephotolensforcanonrebelxst1i,/,/,,,22.6,,,phoenix
6395,5f3ba6203fd5b671b2202d03,6396,www.ebay.com,s220,220,cps220plum,,nikoncoolpixs220,/,/,,,,,,nikon
6396,5f3ba6203fd5b671b2202d16,6397,www.ebay.com,d3200,3200,25492,,nikond3200,/,/,,,,,,nikon
6397,5f3ba6203fd5b671b2202d33,6398,www.ebay.com,d800,800,25480,18208254804.0,nikond800,/,/,,,,,,nikon
6398,5f3ba6203fd5b671b2202d48,6399,www.ebay.com,sx60,60,,13803244908.0,canonpowershotsx60,/,/,12.7,9.1,,,,canon
6399,5f3ba6203fd5b671b2202d4d,6400,www.ebay.com,a570,570,powershot a570is,,canonpowershota570,/,/,,,,,,canon
6400,5f3ba6203fd5b671b2202d51,6401,www.ebay.com,"sd780 ixus100\,sd780ixus100\,sd780",780,3588b001,8714574533797.0,canonpowershotdigitalelphsd780,/,/,,,,,,canon
6401,5f3ba6203fd5b671b2202d59,6402,www.ebay.com,"d5300lk18 140vrbk\,d5300lk18140vrbk\,d5300",5300,,,nikondigitalslrcamerad5300,/,/,,,,,,nikon
6402,5f3ba6203fd5b671b2202d5b,6403,www.ebay.com,d90,90,25446,18208254460.0,nikond90,/,/,132.0,103.0,,,,nikon
6403,5f3ba6203fd5b671b2202d5e,6404,www.ebay.com,nex6,6,nex-6/b,27242856776.0,sonyalphanex6,/,/,,,,,,sony
6404,5f3ba6203fd5b671b2202d6e,6405,www.ebay.com,fh100,100,ex-fh100bk,,casioexilimgexfh100,/,/,,,,,,casio
6405,5f3ba6203fd5b671b2202d77,6406,www.ebay.com,d90,90,25446,18208254460.0,nikond90,/,/,132.0,103.0,,,,nikon
6406,5f3ba6203fd5b671b2202d7d,6407,www.ebay.com,a4000,4000,6149b001aa,,canonpowershota4000,/,/,,,,,,canon
6407,5f3ba6203fd5b671b2202d81,6408,www.ebay.com,5n,5,nex-5nk/b,,sonyalphanex5n,/,/,,,,,,sony
6408,5f3ba6203fd5b671b2202d90,6409,www.ebay.com,"ds\,ds6",6,kb89210,,pentaxistds6,/,/,,,,,,pentax
6409,5f3ba6203fd5b671b2202da3,6410,www.ebay.com,d300,300,25432,,nikond300,/,/,,,,,,nikon
6410,5f3ba6203fd5b671b2202dc7,6411,www.ebay.com,s3300,3300,,,fujifilmfinepixsseriess3300,/,/,,,,,,fujifilm
6411,5f3ba6203fd5b671b2202dc8,6412,www.ebay.com,s3300,3300,26309,18208131235.0,nikoncoolpixs3300,/,/,,,,,,nikon
6412,5f3ba6203fd5b671b2202dd1,6413,www.ebay.com,rx100,100-2,dsc-rx100m2/b,27242870802.0,sonycybershotdscrx100,/,/,,,,,,sony
6413,5f3ba6203fd5b671b2202dde,6414,www.ebay.com,d3100,3100,33851,18208919543.0,nikond3100,/,/,12.4,9.7,,,,nikon
6414,5f3ba6203fd5b671b2202de3,6415,www.ebay.com,z980,980,1837152,,kodakeashysharez980,/,/,,,,,,kodak
6415,5f3ba6203fd5b671b2202de4,6416,www.ebay.com,60d,60,4460b003,13803129052.0,canoneos60d,/,/,14.4,10.16,,,,canon
6416,5f3ba6203fd5b671b2202dec,6417,www.ebay.com,"dx6490\,easyshare",6490,,,canondx6490,/,/,,,,,,canon
6417,5f3ba6203fd5b671b2202dfa,6418,www.ebay.com,bl103,103,ec-bl103rbc/us,44701009856.0,samsungbl103,/,/,,,,,,samsung
6418,5f3ba6203fd5b671b2202e0d,6419,www.ebay.com,f300,300,2785-151,43325993565.0,minoltadimagef300,/,/,,,,,,minolta
6419,5f3ba6203fd5b671b2202e15,6420,www.ebay.com,d70,70,25212,18208252121.0,nikond70,/,/,,,,,,nikon
6420,5f3ba6203fd5b671b2202e1c,6421,www.ebay.com,t5,5,9126b003,13803237160.0,canoneosrebelt5,/,/,12.96,9.97,,434,CMOS,canon
6421,5f3ba6203fd5b671b2202e1d,6422,www.ebay.com,sx700,700,,13803239416.0,canonpowershotsx700,/,/,,,,,,canon
6422,5f3ba6203fd5b671b2202e3c,6423,www.ebay.com,j3,3,27637,845251050189.0,nikon1j3,/,/,,,,,,nikon
6423,5f3ba6203fd5b671b2202e3e,6424,www.ebay.com,a300,300,dslr-a300k,4905524458794.0,sonyalphadslra300,/,/,,,,,,sony
6424,5f3ba6203fd5b671b2202e4f,6425,www.ebay.com,,,13.6,,samsungdigitalcamera,/,/,,,,,,samsung
6425,5f3ba6203fd5b671b2202e51,6426,www.ebay.com,a210,210,a210,74101480689.0,fujifilmfinepixa210,/,/,,,,,,fujifilm
6426,5f3ba6203fd5b671b2202e66,6427,www.ebay.com,p510,510,vma910e1,,nikoncoolpixp510,/,/,,,,,,nikon
6427,5f3ba6203fd5b671b2202e74,6428,www.ebay.com,l100,100,ec-l100zsba/us,,samsungl100,/,/,,,,,,samsung
6428,5f3ba6203fd5b671b2202e78,6429,www.ebay.com,z700,700,8421539,,kodakeasysharez700,/,/,,,,,,kodak
6429,5f3ba6203fd5b671b2202e7f,6430,www.ebay.com,t123,123,,,generalimagingcomodelt123,/,/,,,,,,general imaging
6430,5f3ba6203fd5b671b2202ea5,6431,www.ebay.com,fd83,83,,,sonydigitalstillcameramvcfd83,/,/,,,52.0,,,sony
6431,5f3ba6203fd5b671b2202ea6,6432,www.ebay.com,w180,180,,,sonycybershot101megapixelsdigitalcameradscw180,/,/,,,,,,sony
6432,5f3ba6203fd5b671b2202eac,6433,www.ebay.com,c3040,3040,c3040,50332132306.0,olympuscamediacamerac3040,/,/,,,,,,olympus
6433,5f3ba6203fd5b671b2202eb6,6434,www.ebay.com,l11,11,25568,18208255689.0,nikoncoolpixl11,/,/,,,,,,nikon
6434,5f3ba6203fd5b671b2202eb7,6435,www.ebay.com,5d,5-2,2764b003,13803105384.0,canoneos5d,/,/,15.24,11.68,,,,canon
6435,5f3ba6203fd5b671b2202ecd,6436,www.ebay.com,dx4330,4330,8396061,,kodakeasysharedigitalcameradx4330,/,/,,,,,,kodak
6436,5f3ba6203fd5b671b2202efa,6437,www.ebay.com,x5,5,12772,,pentaxx5,/,/,,,,,,pentax
6437,5f3ba6203fd5b671b2202f0d,6438,www.ebay.com,w18,18,,,canoneosdigitalrebeldslrcameraw18,/,/,,,,,,canon
6438,5f3ba6203fd5b671b2202f14,6439,www.ebay.com,d3100,3100,25472,18208254866.0,nikond3100,/,/,12.4,9.7,,,,nikon
6439,5f3ba6203fd5b671b2202f15,6440,www.ebay.com,d90,90,111008,,nikond90,/,/,132.0,103.0,,,,nikon
6440,5f3ba6203fd5b671b2202f20,6441,www.ebay.com,a520,520,9715a043,13803047837.0,canonpowershota520,/,/,,,,180.01932499999998,CCD,canon
6441,5f3ba6203fd5b671b2202f27,6442,www.ebay.com,d300,300,9481,18208094813.0,nikond300,/,/,,,,,,nikon
6442,5f3ba6203fd5b671b2202f4c,6443,www.ebay.com,gx7,7,dmc-gx7sbody,,panasoniclumixdmcgx7,/,/,12.3,7.1,,,,panasonic
6443,5f3ba6203fd5b671b2202f4e,6444,www.ebay.com,a410,410,,,canonpowershota410,/,/,,,,,,canon
6444,5f3ba6203fd5b671b2202f51,6445,www.ebay.com,md41,41,1744663,,cheapwontturnonkodakeasysharemd41,/,/,,,,,,kodak
6445,5f3ba6203fd5b671b2202f53,6446,www.ebay.com,gx1,1,dmcgx1kbody,,panasoniclumixdmcgx1,/,/,,,,,,panasonic
6446,5f3ba6203fd5b671b2202f68,6447,www.ebay.com,d4,4,25482,18208254828.0,nearmintnikoncamerad4,/,/,,,,,,nikon
6447,5f3ba6203fd5b671b2202f6c,6448,www.ebay.com,350d,350,0209b007,,canoneosdigitalrebelxt350d,/,/,12.6492,9.4234,,,,canon
6448,5f3ba6203fd5b671b2202f6d,6449,www.ebay.com,l820,820,26402,,nikoncoolpixl820,/,/,,,,,,nikon
6449,5f3ba6203fd5b671b2202f6e,6450,www.ebay.com,wx9,9,dsc-wx9/s,411378149923,sonycybershotdscwx9,/,/,,,,,,sony
6450,5f3ba6203fd5b671b2202f71,6451,www.ebay.com,"4700\,finepix4700",4700,,,fujifinepix4700,/,/,,,,,,fuji
6451,5f3ba6203fd5b671b2202f8d,6452,www.ebay.com,wx300,300,dsc-wx300/b,4905524939729,sonycybershotdscwx300,/,/,,,,,,sony
6452,5f3ba6203fd5b671b2202f8f,6453,www.ebay.com,"e m1\,em1\,m1",1,v207010bu000,050332186279,olympusomdem1,/,/,,,,,,olympus
6453,5f3ba6203fd5b671b2202f95,6454,www.ebay.com,jx580,580,,074101013252,fujifilmfinepixjseriesjx580,/,/,,,,,,fujifilm
6454,5f3ba6203fd5b671b2202f9d,6455,www.ebay.com,nx2000,2000,ev-nx2000bfwus,,samsungnx2000,/,/,,,,,,samsung
6455,5f3ba6203fd5b671b2202fa5,6456,www.ebay.com,l830,830,26439,018208264391,nikoncoolpixl830,/,/,,,,,,nikon
6456,5f3ba6203fd5b671b2202fa6,6457,www.ebay.com,"rebel xsi\,rebelxsi\,450d",450,,,canonrebeleosxsi450d,/,/,,,,,,canon
6457,5f3ba6203fd5b671b2202fad,6458,www.ebay.com,s95,95,s95black,,excellentcanonpowershots95,/,/,,,,,,canon
6458,5f3ba6203fd5b671b2202faf,6459,www.ebay.com,e410,410,,,olympuse410,/,/,,,,,,olympus
6459,5f3ba6203fd5b671b2202fc2,6460,www.ebay.com,wx50,50,6532547,,sonycybershotdscwx50,/,/,,,,,,sony
6460,5f3ba6203fd5b671b2202fc9,6461,www.ebay.com,mp3,3,,021331593788,inpackagecybergearmp3,/,/,,,,,,in
6461,5f3ba6203fd5b671b2202fcc,6462,www.ebay.com,"60d\,f2",60,,,canoneos60ddigitalslrcamerawtokinaatxprosd1116f2,/,/,,,,,,canon
6462,5f3ba6203fd5b671b2202fce,6463,www.ebay.com,s800c,800,26356,018208263561,nikoncoolpixs800c,/,/,,,,,,nikon
6463,5f3ba6203fd5b671b2202fe8,6464,www.ebay.com,sx130,130,,,canonpowershotsx130,/,/,,,,,,canon
6464,5f3ba6203fd5b671b2202fff,6465,www.ebay.com,gx7,7,dmc-gx7sbody,,panasoniclumixdmcgx7,/,/,12.3,7.1,,,,panasonic
6465,5f3ba6203fd5b671b2203003,6466,www.ebay.com,d5100,5100,25478,018208254781,nikond5100,/,/,12.7,7.37,,,,nikon
6466,5f3ba6203fd5b671b2203010,6467,www.ebay.com,h300,300,,,sonydsch300,/,/,,,,,,sony
6467,5f3ba6203fd5b671b220301f,6468,www.ebay.com,"290\,dc290",290,127-3598,0041778240496,kodakdc290,/,/,,,,,,kodak
6468,5f3ba6203fd5b671b2203037,6469,www.ebay.com,z3,3,z3,"74101407334\,840356283135",fujifilmfinepixz3,/,/,,,,130.40769999999998,Super CCD HR,fujifilm
6469,5f3ba6203fd5b671b2203042,6470,www.ebay.com,l320,320,26392 b,,nikoncoolpixl320,/,/,,,,,,nikon
6470,5f3ba6203fd5b671b2203043,6471,www.ebay.com,"vr330\,r330",330,vr-330/d-730,,pointshootcameraolympusvr330,/,/,,,,,,olympus
6471,5f3ba6203fd5b671b220304b,6472,www.ebay.com,,,,,minidigitalvideo,/,/,,,,,,mini
6472,5f3ba6203fd5b671b220305f,6473,www.ebay.com,sx600,600,9340b001,,canonpowershotsx600,/,/,10.4,6.1,,,,canon
6473,5f3ba6203fd5b671b2203069,6474,www.ebay.com,x022,022,,,vivitarvivicamx022,/,/,,,,,,vivitar
6474,5f3ba6203fd5b671b220306c,6475,www.ebay.com,l105,105,l105,,nikoncoolpixl105,/,/,,,,,,nikon
6475,5f3ba6203fd5b671b220306d,6476,www.ebay.com,a300,300,dslr-a300k,4905524458794,sonyalphadslra300,/,/,,,,,,sony
6476,5f3ba6203fd5b671b220307d,6477,www.ebay.com,i10,10,16471,4961333163441,pentaxoptioi10,/,/,,,,,,pentax
6477,5f3ba6203fd5b671b220308d,6478,www.ebay.com,x30,30,,,greatdealfujifilmx30x30,/,/,,,,,,olympus
6478,5f3ba6203fd5b671b220309b,6479,www.ebay.com,g7,7,1285b001,,canonpowershotg7,/,/,10.41,6.1,,,,canon
6479,5f3ba6203fd5b671b22030a0,6480,www.ebay.com,xzoom1,1,,,hd1280,/,/,,,,,,hd
6480,5f3ba6203fd5b671b22030b7,6481,www.ebay.com,"elph510 ixus1100\,elph510ixus1100\,elph510",510,5266b001,,canonpowershotelph510,/,/,,,,,,canon
6481,5f3ba6203fd5b671b22030c2,6482,www.ebay.com,5d,5-3,5260b002,4960999810096,canoneos5d,/,/,15.24,11.68,,,,canon
6482,5f3ba6203fd5b671b22030eb,6483,www.ebay.com,sd780,780,,,canonpowershotsd780,/,/,,,,,,canon
6483,5f3ba6203fd5b671b22030f1,6484,www.ebay.com,"ds126231\,500d",126231,,,canoneos500d,/,/,,,,,,canon
6484,5f3ba6203fd5b671b220312b,6485,www.ebay.com,a95,95,powershot a95,,canonpowershota95,/,/,,,,235.01735499999998,CCD,canon
6485,5f3ba6203fd5b671b2203135,6486,www.ebay.com,dx3900,3900,8056012,,kodakeasysharedx3900,/,/,,,,,,kodak
6486,5f3ba6203fd5b671b2203137,6487,www.ebay.com,"720\,sw7",720,n2144992,4545350004712,olympus720,/,/,,,,,,olympus
6487,5f3ba6203fd5b671b220314a,6488,www.ebay.com,ts25,25,,885170117006,panasonicdmcts25,/,/,,,,,,panasonic
6488,5f3ba6203fd5b671b220314f,6489,www.ebay.com,l820,820,26402,,nikoncoolpixl820,/,/,,,,,,nikon
6489,5f3ba6203fd5b671b2203166,6490,www.ebay.com,"h5d 50\,h5d50\,h5d",5,,,hasselbladh5d,/,/,,,,,,hasselblad
6490,5f3ba6203fd5b671b220316a,6491,www.ebay.com,d3200,3200,254929793,,nikond3200,/,/,,,,,,nikon
6491,5f3ba6203fd5b671b2203170,6492,www.ebay.com,s50,50,8445a016,0013803024487,canonpowershotcameras50,/,/,,,,,,canon
6492,5f3ba6203fd5b671b2203171,6493,www.ebay.com,d4,4,,,nikond4,/,/,,,,,,nikon
6493,5f3ba6203fd5b671b2203172,6494,www.ebay.com,400d,400,1237b042aa,,canoneosdigitalrebelxti400d,/,/,,,,,,canon
6494,5f3ba6203fd5b671b220317c,6495,www.ebay.com,s3,3,1101b001,,canonpowershots3,/,/,,,,411.06775,CCD,canon
6495,5f3ba6203fd5b671b220317e,6496,www.ebay.com,f450,450,43860960,,fujifilmfinepixf450,/,/,,,,,,fujifilm
6496,5f3ba6203fd5b671b2203181,6497,www.ebay.com,1000d,1000,2766b100,,canoneosrebelxs1000d,/,/,,,,,,canon
6497,5f3ba6203fd5b671b220318e,6498,www.ebay.com,j1,1,27528b,,nikon1j1,/,/,,,,,,nikon
6498,5f3ba6203fd5b671b2203196,6499,www.ebay.com,d460,460,d-460zoom,0050332129689,olympusd460,/,/,,,,,,olympus
6499,5f3ba6203fd5b671b220319e,6500,www.ebay.com,a2300,2300,,,powershota2300,/,/,,,,,,canon
6500,5f3ba6203fd5b671b22031c7,6501,www.ebay.com,d80,80,254122176,018208254125,nikond80,/,/,,,,,,nikon
6501,5f3ba6203fd5b671b22031d1,6502,www.ebay.com,aw100,100,,,nikoncoolpixaw100,/,/,,,,,,nikon
6502,5f3ba6203fd5b671b22031d6,6503,www.ebay.com,d800,800,25480,018208254804,nikond800,/,/,,,,,,nikon
6503,5f3ba6203fd5b671b22031df,6504,www.ebay.com,p6000,6000,coolpixp6000,,nikoncoolpixp6000,/,/,,,,,,nikon
6504,5f3ba6203fd5b671b22031e0,6505,www.ebay.com,d700,700,25444,018208254446,nikond700,/,/,,,,,,nikon
6505,5f3ba6203fd5b671b22031e5,6506,www.ebay.com,c875,875,c875-r,,kodakeasysharec875,/,/,,,,,,kodak
6506,5f3ba6203fd5b671b2203209,6507,www.ebay.com,d80,80,254122176,018208254125,nikond80,/,/,,,,,,nikon
6507,5f3ba6203fd5b671b220320c,6508,www.ebay.com,,,,,sonydigitalcamera,/,/,,,,,,sony
6508,5f3ba6203fd5b671b2203218,6509,www.ebay.com,d7000,7000,13019,689466358278,nikond7000,/,/,,,,,,nikon
6509,5f3ba6203fd5b671b2203220,6510,www.ebay.com,30d,30,,,canoneos30d,/,/,,,,,,canon
6510,5f3ba6203fd5b671b2203227,6511,www.ebay.com,tx5,5,dsc-tx5/s,,sonycybershotdsctx5,/,/,,,,,,sony
6511,5f3ba6203fd5b671b220322a,6512,www.ebay.com,"sd780 ixus100\,sd780ixus100\,sd780",780,3590b001,,canonpowershotsd780,/,/,,,,,,canon
6512,5f3ba6203fd5b671b2203237,6513,www.ebay.com,"810uz\,v103020bu000",810,,,olympusv103020bu000,/,/,,,,,,olympus
6513,5f3ba6203fd5b671b220323a,6514,www.ebay.com,w55,55,dscw55p/d,,sonycybershotdscw55,/,/,,,,,,sony
6514,5f3ba6203fd5b671b2203245,6515,www.ebay.com,w220,220,dscw220/p,,sonycybershotdscw220,/,/,,,,,,sony
6515,5f3ba6203fd5b671b220324c,6516,www.ebay.com,d7100,7100,1515,018208934744,nikond7100,/,/,13.55,10.65,,,,nikon
6516,5f3ba6203fd5b671b2203256,6517,www.ebay.com,5d,5,0296b124aa,013803056853,canoneos5d,/,/,15.24,11.68,,,,canon
6517,5f3ba6203fd5b671b2203267,6518,www.ebay.com,action,,,,emersonactioncamera,/,/,,,,,,emerson
6518,5f3ba6203fd5b671b2203284,6519,www.ebay.com,d60,60,,,nikond60,/,/,,,,,,nikon
6519,5f3ba6203fd5b671b2203297,6520,www.ebay.com,p72,72,dscp72kitis,405420811128,sonycybershotdscp72,/,/,,,,,,sony
6520,5f3ba6203fd5b671b22032b2,6521,www.ebay.com,d800,800,25480,018208254804,nikond800,/,/,,,,,,nikon
6521,5f3ba6203fd5b671b22032bb,6522,www.ebay.com,300d,300,1160425257,013803028997,canoneosrebel300d,/,/,,,,,,canon
6522,5f3ba6203fd5b671b22032e3,6523,www.ebay.com,"t3i 600d\,t3i600d\,t3i",3,5169b001aa,013803134230,canoneosrebelt3i,/,/,,,,,,canon
6523,5f3ba6203fd5b671b220331c,6524,www.ebay.com,a620,620,,,excellentconditioncanona620,/,/,,,,,,canon
6524,5f3ba6203fd5b671b220332c,6525,www.ebay.com,"e pm1\,epm1\,pm1",1,olympuspene-pm1black14-42mm,,olympuspenepm1,/,/,,,,,,olympus
6525,5f3ba6203fd5b671b220333f,6526,www.ebay.com,gh3,3,dmc-gh3kbody,885170103887,panasoniclumixdmcgh3,/,/,13.29,9.34,,,,panasonic
6526,5f3ba6203fd5b671b220334c,6527,www.ebay.com,k7,7,17811,,pentaxkseriesk7,/,/,,,,,,pentax
6527,5f3ba6203fd5b671b220335c,6528,www.ebay.com,s3600,3600,26455,,nikoncoolpixs3600,/,/,,,,,,nikon
6528,5f3ba6203fd5b671b2203367,6529,www.ebay.com,pen,,,,olympuspenmini,/,/,,,,,,olympus
6529,5f3ba6203fd5b671b220336e,6530,www.ebay.com,g6,6,9685a001aa,,canonpowershotg6,/,/,,,,,,canon
6530,5f3ba6203fd5b671b220337e,6531,www.ebay.com,d3000,3000,25462,689466145953,nikond3000,/,/,,,,,,nikon
6531,5f3ba6203fd5b671b220337f,6532,www.ebay.com,p50,50,dsc-p50,4901780700387,sonycybershotdscp50,/,/,,,,,,sony
