,key,row_key,source,famer_model_list,famer_model_no_list,famer_mpn_list,famer_ean_list,famer_product_name,famer_digital_zoom,famer_optical_zoom,famer_width,famer_height,famer_weight,famer_sensor,famer_brand_list
359,5f3ba61e3fd5b671b220067a,276,www.price-hunt.com,t200,200.0,/,/,fujifilmfinepixt200,6.7,10,9.7,5.65,151.0,CCD,fujifilm
360,5f3ba61e3fd5b671b2200689,277,www.price-hunt.com,az521,521.0,/,/,kodakastrozoomaz521,4,52,12.13,8.58,,CMOS,kodak
361,5f3ba61e3fd5b671b2200696,278,www.price-hunt.com,fp5,5.0,/,/,panasoniclumixdmcfp5,4,4,10.1,5.89,141.0,CCD,panasonic
362,5f3ba61e3fd5b671b2200564,279,www.price-hunt.com,s80,80,/,/,nikons80,4,5,9.88,6.26,133.0,CCD,nikon
363,5f3ba61e3fd5b671b2200571,280,www.price-hunt.com,s5,5,/,/,panasoniclumixdmcs5,4,4,9.79,5.66,112.0,CCD,panasonic
364,5f3ba61e3fd5b671b2200587,281,www.price-hunt.com,7r,7,/,/,sonyilce7r,2,,12.69,9.44,465.0,Exmor CMOS,sony
365,5f3ba61e3fd5b671b220058a,282,www.price-hunt.com,pl210,210,/,/,samsungpl210,1.0,10,10.04,5.85,148.0,CCD,samsung
366,5f3ba61e3fd5b671b2200598,283,www.price-hunt.com,h300,300,/,/,sonycybershotdsch300,,35,12.75,8.9,590.0,Super had CCD,sony
367,5f3ba61e3fd5b671b22005a7,284,www.price-hunt.com,5d,5-3,/,/,canoneos5d,,,15.2,11.64,950.0,CMOS,canon
368,5f3ba61e3fd5b671b22005a7,284,www.price-hunt.com,5d,5-3,/,/,canoneos5d,,,15.2,11.64,950.0,CMOS,canon
369,5f3ba61e3fd5b671b22005b5,285,www.price-hunt.com,vh520,520,/,/,olympusstylusvh520,2,10,10.18,5.68,148.0,CMOS,olympus
370,5f3ba61e3fd5b671b22005c4,286,www.price-hunt.com,fh4,4,/,/,panasoniclumixdmcfh4,4,4,9.76,5.62,113.0,CCD,panasonic
371,5f3ba61e3fd5b671b22005d7,287,www.price-hunt.com,l27,27,/,/,nikoncoolpixl27,4,5,9.64,5.92,161.0,CCD,nikon
372,5f3ba61e3fd5b671b22005e4,288,www.price-hunt.com,f5,5,/,/,panasonicdigitaldmcf5,,5,0.0,0.0,,,panasonic
373,5f3ba61e3fd5b671b22005f2,289,www.price-hunt.com,sx60,60,/,/,canonpowershotsx60,,65,0.0,0.0,650.0,,canon
374,5f3ba61e3fd5b671b22005f3,290,www.price-hunt.com,ixus500,500,/,/,canondigitalixus500,4,12,8.71,5.39,155.0,CMOS,canon
375,5f3ba61e3fd5b671b22005fe,291,www.price-hunt.com,60d,60,/,/,canoneos60d,1.5,,14.45,10.58,755.0,CMOS,canon
376,5f3ba61e3fd5b671b220061d,292,www.price-hunt.com,w510,510,/,/,sonycybershotdscw510,8,4,0.0,0.0,103.0,CCD,sony
377,5f3ba61e3fd5b671b220061d,292,www.price-hunt.com,w510,510,/,/,sonycybershotdscw510,8,4,0.0,0.0,117.0,CCD,sony
378,5f3ba61e3fd5b671b2200625,293,www.price-hunt.com,fhd18,18,/,/,tvcicamfhd18,8,,0.0,0.0,,CMOS,tvc
379,5f3ba61e3fd5b671b2200628,294,www.price-hunt.com,fz151,151,/,/,kodakpixprofz151,6,15,0.0,0.0,180.0,CCD,kodak
380,5f3ba61e3fd5b671b2200629,295,www.price-hunt.com,a58k,58,/,/,sonyalphaslta58k,,,12.86,9.55,573.0,HD CMOS,sony
381,5f3ba61e3fd5b671b220062f,296,www.price-hunt.com,d4,4,/,/,nikond4,,,16.0,15.65,1340.0,CMOS,nikon
382,5f3ba61e3fd5b671b2200638,297,www.price-hunt.com,dv138,138,/,/,wesprodv138,4,,9.5,5.7,95.0,,wespro
383,5f3ba61e3fd5b671b2200656,298,www.price-hunt.com,es90,90,/,/,samsunges90,3,5,9.69,5.8,120.0,CCD,samsung
384,5f3ba61e3fd5b671b2200668,299,www.price-hunt.com,s5100,5100,/,/,nikons5100,2,5,9.71,5.69,115.0,CCD,nikon
385,5f3ba61e3fd5b671b2200677,300,www.price-hunt.com,70d,70,/,/,canoneos70d,,,13.9,10.43,755.0,CMOS,canon
386,5f3ba61e3fd5b671b2200691,301,www.price-hunt.com,s9600,9600,/,/,nikoncoolpixs9600,4,22,10.86,6.1,206.0,CMOS,nikon
387,5f3ba61e3fd5b671b2200698,302,www.price-hunt.com,newlink,,/,/,wespronewlinkcamcorder,4,,0.0,0.0,184.0,CMOS,wespro
388,5f3ba61e3fd5b671b220055b,303,www.price-hunt.com,v750,750,/,/,panasonichcv750,60,20,6.5,7.3,353.0,Bsi mos,panasonic
389,5f3ba61e3fd5b671b2200569,304,www.price-hunt.com,a,,/,/,nikoncoolpixa,,,11.1,6.43,299.0,CMOS,nikon
390,5f3ba61e3fd5b671b2200582,305,www.price-hunt.com,"hd ghost\,hdghost",,/,/,drifthdghost,10,,5.2,10.5,167.0,CMOS,drift
391,5f3ba61e3fd5b671b2200582,305,www.price-hunt.com,"hd ghost\,hdghost",,/,/,drifthdghost,10,,5.2,10.5,167.0,CMOS,drift
392,5f3ba61e3fd5b671b2200585,306,www.price-hunt.com,jv200,200,/,/,fujifilmfinepixjv200,6.7,3,9.4,5.62,125.0,CCD,fujifilm
393,5f3ba61e3fd5b671b2200594,307,www.price-hunt.com,s6700,6700,/,/,nikoncoolpixs6700,4,10,9.53,5.82,137.0,CCD,nikon
394,5f3ba61e3fd5b671b2200597,308,www.price-hunt.com,h5,5,/,/,casioexilimexh5,4,10,10.4,5.9,174.0,CCD,casio
395,5f3ba61e3fd5b671b22005cb,309,www.price-hunt.com,fh5,5,/,/,panasonicdmcfh5,4,4,9.43,5.35,104.0,CCD,panasonic
396,5f3ba61e3fd5b671b22005d3,310,www.price-hunt.com,pj240e,240,/,/,sonyhdrpj240e,320,27,0.0,0.0,210.0,CMOS,sony
397,5f3ba61e3fd5b671b22005d3,310,www.price-hunt.com,pj240e,240,/,/,sonyhdrpj240e,320,27,0.0,0.0,210.0,CMOS,sony
398,5f3ba61e3fd5b671b22005d3,310,www.price-hunt.com,pj240e,240,/,/,sonyhdrpj240e,320,27,0.0,0.0,210.0,CMOS,sony
399,5f3ba61e3fd5b671b22005d3,310,www.price-hunt.com,pj240e,240,/,/,sonyhdrpj240e,320,27,0.0,0.0,210.0,CMOS,sony
400,5f3ba61e3fd5b671b22005d3,310,www.price-hunt.com,pj240e,240,/,/,sonyhdrpj240e,320,27,0.0,0.0,210.0,CMOS,sony
401,5f3ba61e3fd5b671b22005d3,310,www.price-hunt.com,pj240e,240,/,/,sonyhdrpj240e,320,27,0.0,0.0,210.0,CMOS,sony
402,5f3ba61e3fd5b671b22005dd,311,www.price-hunt.com,a58k,58,/,/,sonyslta58k,,,12.86,9.55,573.0,HD CMOS,sony
403,5f3ba61e3fd5b671b22005df,312,www.price-hunt.com,rx100,100-2,/,/,sonydscrx100,14,3.6,10.16,5.81,281.0,Exr CMOS,sony
404,5f3ba61e3fd5b671b22005e3,313,www.price-hunt.com,a77v,77,/,/,sonyalphaa77v,,,14.26,10.4,653.0,Exmor aps HD CMOS,sony
405,5f3ba61e3fd5b671b22005f4,314,www.price-hunt.com,pj240e,240,/,/,sonyhdrpj240e,320,27,0.0,0.0,210.0,CMOS,sony
406,5f3ba61e3fd5b671b22005f4,314,www.price-hunt.com,pj240e,240,/,/,sonyhdrpj240e,320,27,0.0,0.0,210.0,CMOS,sony
407,5f3ba61e3fd5b671b22005f4,314,www.price-hunt.com,pj240e,240,/,/,sonyhdrpj240e,320,27,0.0,0.0,210.0,CMOS,sony
408,5f3ba61e3fd5b671b22005f4,314,www.price-hunt.com,pj240e,240,/,/,sonyhdrpj240e,320,27,0.0,0.0,210.0,CMOS,sony
409,5f3ba61e3fd5b671b22005f4,314,www.price-hunt.com,pj240e,240,/,/,sonyhdrpj240e,320,27,0.0,0.0,210.0,CMOS,sony
410,5f3ba61e3fd5b671b22005f4,314,www.price-hunt.com,pj240e,240,/,/,sonyhdrpj240e,320,27,0.0,0.0,210.0,CMOS,sony
411,5f3ba61e3fd5b671b2200609,315,www.price-hunt.com,sj4000,4000,/,/,yourdealsj4000,4,,0.0,0.0,100.0,CMOS,yourdeal
412,5f3ba61e3fd5b671b2200609,315,www.price-hunt.com,sj4000,4000,/,/,yourdealsj4000,4,,0.0,0.0,100.0,CMOS,yourdeal
413,5f3ba61e3fd5b671b2200609,315,www.price-hunt.com,sj4000,4000,/,/,yourdealsj4000,4,,0.0,0.0,100.0,CMOS,yourdeal
414,5f3ba61e3fd5b671b2200609,315,www.price-hunt.com,sj4000,4000,/,/,yourdealsj4000,4,,0.0,0.0,100.0,CMOS,yourdeal
415,5f3ba61e3fd5b671b2200609,315,www.price-hunt.com,sj4000,4000,/,/,yourdealsj4000,4,,0.0,0.0,100.0,CMOS,yourdeal
416,5f3ba61e3fd5b671b2200610,316,www.price-hunt.com,sl1000,1000,/,/,fujifilmfinepixsl1000,2,50,12.27,8.86,659.0,CMOS,fujifilm
417,5f3ba61e3fd5b671b2200612,317,www.price-hunt.com,v10,10,/,/,panasonichcv10,100,63,5.5,6.45,212.0,CMOS,panasonic
418,5f3ba61e3fd5b671b2200613,318,www.price-hunt.com,pj240e,240,/,/,sonyhdrpj240e,320,27,0.0,0.0,210.0,CMOS,sony
419,5f3ba61e3fd5b671b2200613,318,www.price-hunt.com,pj240e,240,/,/,sonyhdrpj240e,320,27,0.0,0.0,210.0,CMOS,sony
420,5f3ba61e3fd5b671b2200613,318,www.price-hunt.com,pj240e,240,/,/,sonyhdrpj240e,320,27,0.0,0.0,210.0,CMOS,sony
421,5f3ba61e3fd5b671b2200613,318,www.price-hunt.com,pj240e,240,/,/,sonyhdrpj240e,320,27,0.0,0.0,210.0,CMOS,sony
422,5f3ba61e3fd5b671b2200613,318,www.price-hunt.com,pj240e,240,/,/,sonyhdrpj240e,320,27,0.0,0.0,210.0,CMOS,sony
423,5f3ba61e3fd5b671b2200613,318,www.price-hunt.com,pj240e,240,/,/,sonyhdrpj240e,320,27,0.0,0.0,210.0,CMOS,sony
424,5f3ba61e3fd5b671b2200632,319,www.price-hunt.com,st66,66,/,/,samsungst66,5,5,9.0,5.26,101.0,CCD,samsung
425,5f3ba61e3fd5b671b220063e,320,www.price-hunt.com,vg150,150,/,/,olympusvg150,16,4,9.2,5.4,105.0,CCD,olympus
426,5f3ba61e3fd5b671b2200646,321,www.price-hunt.com,v110,110,/,/,panasonichcv110,,38,5.3,6.0,181.0,Mos,panasonic
427,5f3ba61e3fd5b671b2200658,322,www.price-hunt.com,e205b,205,/,/,jvcgze205b,200,40,0.0,0.0,215.0,Bsi CMOS,jvc
428,5f3ba61e3fd5b671b220065c,323,www.price-hunt.com,v230,230,/,/,panasonichcv230,150,50,5.3,5.9,211.0,Bsi mos,panasonic
429,5f3ba61e3fd5b671b220066d,324,www.price-hunt.com,icam16,16,/,/,tvcicam16,8,,0.0,0.0,181.0,CMOS,tvc
430,5f3ba61e3fd5b671b2200672,325,www.price-hunt.com,sl280,280,/,/,fujifilmslsl280,6.7,28,0.0,0.0,470.0,CCD,fujifilm
431,5f3ba61e3fd5b671b2200685,326,www.price-hunt.com,s6800,6800,/,/,nikoncoolpixs6800,4,12,9.68,5.75,145.0,CMOS,nikon
432,5f3ba61e3fd5b671b2200687,327,www.price-hunt.com,fh25,25,/,/,panasoniclumixdmcfh25,4,8,9.92,5.65,152.0,CCD,panasonic
